,Date,MinTemp,MaxTemp,Rainfall,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
1196,2011-05-12,7.9,16.7,0.0,13,15,26.0,24.0,51.0,27.0,1010.7,1009.3,10.5,16.2,0,0
1197,2011-05-13,9.9,21.0,0.0,13,13,13.0,20.0,69.0,40.0,1012.0,1008.1,12.8,19.8,0,0
1198,2011-05-14,10.8,17.9,0.0,13,15,28.0,20.0,50.0,33.0,1016.0,1017.6,11.7,16.2,0,0
1199,2011-05-15,7.3,19.2,0.0,13,13,24.0,11.0,58.0,36.0,1028.8,1026.9,9.9,19.0,0,0
1200,2011-05-16,7.3,19.6,0.0,13,1,17.0,13.0,69.0,48.0,1030.1,1026.2,9.6,17.5,0,0
1201,2011-05-17,7.9,20.2,0.0,13,8,22.0,17.0,72.0,59.0,1030.5,1028.1,10.0,18.9,0,0
1202,2011-05-18,8.5,20.8,0.0,13,0,19.0,9.0,74.0,58.0,1032.6,1029.6,11.6,19.4,0,1
1203,2011-05-19,11.5,20.5,2.6,13,1,15.0,17.0,83.0,70.0,1031.5,1028.2,13.8,19.3,1,0
1204,2011-05-20,11.3,21.2,0.0,13,0,15.0,11.0,91.0,69.0,1028.3,1024.4,12.8,19.8,0,0
1205,2011-05-21,12.1,23.3,0.0,14,0,17.0,11.0,80.0,56.0,1025.4,1021.5,13.7,20.9,0,0
1206,2011-05-22,12.4,21.6,0.0,13,4,13.0,11.0,79.0,59.0,1021.0,1015.3,13.9,20.6,0,0
1207,2011-05-23,13.9,22.9,1.0,7,7,15.0,26.0,81.0,37.0,1005.4,1001.4,16.0,22.4,0,0
1208,2011-05-24,12.1,18.8,0.0,14,10,7.0,19.0,57.0,75.0,1005.1,1005.0,14.6,15.5,0,1
1209,2011-05-25,11.1,14.2,12.0,11,11,33.0,31.0,72.0,69.0,1011.1,1011.1,12.3,13.9,1,1
1210,2011-05-26,10.7,19.6,9.4,13,8,20.0,17.0,63.0,51.0,1016.6,1015.1,12.9,19.3,1,0
1211,2011-05-27,8.8,18.3,0.0,13,8,22.0,13.0,69.0,62.0,1019.1,1017.8,10.5,16.2,0,0
1212,2011-05-28,8.5,17.4,0.0,13,8,22.0,19.0,75.0,67.0,1023.8,1022.5,10.4,16.8,0,0
1213,2011-05-29,10.2,17.0,0.0,13,11,20.0,17.0,82.0,77.0,1025.1,1021.9,11.2,16.7,0,1
1214,2011-05-30,11.2,17.9,36.0,10,10,30.0,17.0,89.0,91.0,1020.5,1018.4,15.4,14.0,1,1
1215,2011-05-31,13.9,19.9,65.2,2,2,39.0,31.0,81.0,62.0,1019.5,1019.3,17.9,19.6,1,1
1216,2011-06-01,16.1,21.0,4.6,9,2,22.0,37.0,65.0,63.0,1025.3,1025.0,18.7,18.7,1,1
1217,2011-06-02,13.7,19.8,2.6,8,9,11.0,19.0,73.0,75.0,1025.3,1022.7,17.4,18.2,1,0
1218,2011-06-03,10.6,20.4,0.0,14,14,20.0,6.0,85.0,58.0,1019.7,1014.7,12.2,18.5,0,0
1219,2011-06-04,11.1,18.7,0.0,14,13,13.0,6.0,73.0,62.0,1015.4,1013.7,13.3,18.3,0,1
1220,2011-06-05,10.5,17.7,1.4,13,13,20.0,9.0,68.0,47.0,1018.0,1012.9,11.6,16.5,1,0
1221,2011-06-06,9.3,17.7,0.0,7,10,7.0,20.0,57.0,62.0,1016.1,1016.2,12.2,15.0,0,0
1222,2011-06-07,7.0,15.0,0.0,13,13,13.0,24.0,71.0,38.0,1017.7,1013.2,8.6,14.0,0,0
1223,2011-06-08,8.2,14.1,0.0,14,13,22.0,30.0,46.0,28.0,1015.0,1012.7,9.8,13.1,0,0
1224,2011-06-09,7.5,16.4,0.0,14,13,22.0,28.0,54.0,40.0,1013.4,1011.0,9.7,15.2,0,0
1225,2011-06-10,8.9,15.7,0.0,13,12,19.0,31.0,58.0,60.0,1016.0,1017.0,11.6,14.2,0,1
1226,2011-06-11,9.9,15.7,7.8,11,11,20.0,26.0,86.0,80.0,1024.4,1024.6,12.6,13.8,1,1
1227,2011-06-12,11.6,15.7,18.2,10,10,28.0,35.0,89.0,67.0,1025.5,1022.9,13.6,15.3,1,1
1228,2011-06-13,12.8,16.7,23.4,11,9,17.0,20.0,92.0,62.0,1023.9,1021.1,13.7,16.3,1,1
1229,2011-06-14,13.7,17.8,10.4,9,10,22.0,35.0,81.0,78.0,1021.2,1019.9,15.7,15.4,1,1
1230,2011-06-15,14.1,18.4,13.8,10,9,37.0,28.0,85.0,63.0,1023.3,1021.4,15.3,17.4,1,1
1231,2011-06-16,14.0,17.1,4.2,10,11,31.0,22.0,71.0,68.0,1021.2,1016.8,15.9,16.3,1,1
1232,2011-06-17,8.2,18.3,4.2,14,15,9.0,39.0,82.0,40.0,1008.2,1005.5,10.0,15.5,1,0
1233,2011-06-18,9.9,17.7,0.0,13,13,17.0,39.0,51.0,39.0,1011.6,1009.8,11.3,17.0,0,0
1234,2011-06-19,8.3,18.4,0.0,13,14,19.0,9.0,69.0,39.0,1016.4,1014.0,10.5,17.7,0,0
1235,2011-06-20,9.3,19.6,0.0,15,14,11.0,22.0,64.0,38.0,1015.5,1011.9,11.9,18.6,0,0
1236,2011-06-21,11.8,20.7,0.0,3,15,20.0,39.0,54.0,37.0,1005.3,1000.6,14.2,18.5,0,0
1237,2011-06-22,9.6,16.3,0.0,14,15,19.0,30.0,47.0,30.0,1010.6,1010.4,11.2,15.7,0,0
1238,2011-06-23,9.8,20.5,0.0,13,15,9.0,9.0,59.0,36.0,1016.8,1017.3,12.6,19.5,0,0
1239,2011-06-24,8.1,18.6,0.0,13,4,20.0,9.0,69.0,40.0,1026.7,1024.7,9.8,17.6,0,0
1240,2011-06-25,7.7,19.6,0.0,13,0,19.0,7.0,79.0,53.0,1031.3,1028.0,9.8,18.2,0,0
1241,2011-06-26,7.8,20.7,0.0,13,13,13.0,6.0,83.0,39.0,1026.8,1023.3,9.0,20.5,0,0
1242,2011-06-27,7.5,20.0,0.0,14,10,28.0,17.0,66.0,51.0,1028.1,1027.2,10.4,19.1,0,0
1243,2011-06-28,9.0,16.6,0.0,13,8,20.0,13.0,86.0,62.0,1034.2,1032.6,10.7,16.3,0,1
1244,2011-06-29,10.7,18.0,2.8,10,8,17.0,6.0,74.0,87.0,1036.8,1035.7,15.0,14.6,1,0
1245,2011-06-30,12.1,18.1,0.4,8,10,7.0,15.0,76.0,59.0,1037.9,1034.8,14.4,16.2,0,0
1246,2011-07-01,10.8,16.6,0.4,14,11,19.0,20.0,91.0,67.0,1031.6,1028.1,12.3,16.2,0,1
1247,2011-07-02,11.3,19.3,2.6,13,0,11.0,2.0,91.0,57.0,1026.6,1022.6,12.3,18.9,1,0
1248,2011-07-03,8.6,20.7,0.0,14,3,17.0,20.0,90.0,43.0,1022.1,1017.5,10.1,19.8,0,0
1249,2011-07-04,10.1,20.4,0.2,6,7,28.0,26.0,50.0,55.0,1014.1,1010.0,17.0,18.6,0,0
1250,2011-07-05,12.2,17.1,0.0,14,13,28.0,39.0,36.0,27.0,1008.8,1004.8,14.0,16.5,0,0
1251,2011-07-06,10.9,17.6,0.0,7,7,20.0,20.0,44.0,30.0,1010.2,1007.4,13.0,17.0,0,0
1252,2011-07-07,11.1,17.6,0.0,13,15,44.0,30.0,45.0,28.0,1007.5,1013.8,13.9,16.0,0,0
1253,2011-07-08,5.5,17.0,0.0,14,13,19.0,17.0,59.0,29.0,1022.4,1018.2,8.1,16.6,0,0
1254,2011-07-09,6.4,17.0,0.0,14,15,24.0,22.0,49.0,32.0,1018.8,1015.5,9.1,16.4,0,0
1255,2011-07-10,6.1,16.4,0.0,13,7,26.0,31.0,44.0,29.0,1014.5,1010.2,10.4,15.9,0,0
1256,2011-07-11,9.2,17.9,0.0,15,13,22.0,13.0,41.0,23.0,1017.6,1018.1,11.7,17.3,0,0
1257,2011-07-12,6.9,18.9,0.0,13,14,19.0,11.0,56.0,31.0,1022.2,1017.9,9.5,18.5,0,0
1258,2011-07-13,9.5,12.3,0.0,13,13,20.0,22.0,54.0,48.0,1018.2,1016.5,10.3,11.9,0,0
1259,2011-07-14,8.2,15.6,0.0,13,8,19.0,22.0,56.0,35.0,1025.7,1027.4,11.0,14.6,0,0
1260,2011-07-15,5.6,13.2,0.8,13,8,26.0,13.0,64.0,84.0,1034.7,1032.4,7.5,12.7,0,1
1261,2011-07-16,7.5,16.3,9.0,13,0,13.0,17.0,94.0,62.0,1031.7,1027.7,10.4,14.8,1,1
1262,2011-07-17,10.4,16.1,2.2,13,2,11.0,2.0,95.0,86.0,1025.2,1021.5,11.9,14.5,1,1
1263,2011-07-18,9.6,20.3,1.4,13,14,22.0,4.0,90.0,49.0,1018.5,1015.0,11.2,18.5,1,0
1264,2011-07-19,7.4,14.7,0.6,13,13,22.0,26.0,63.0,72.0,1014.6,1011.6,8.7,10.3,0,1
1265,2011-07-20,8.7,18.5,76.8,11,11,24.0,24.0,91.0,83.0,1012.7,1013.5,14.3,15.0,1,1
1266,2011-07-21,11.1,13.3,39.2,12,12,22.0,30.0,94.0,92.0,1016.6,1014.3,12.0,11.4,1,1
1267,2011-07-22,11.3,13.9,88.2,9,15,19.0,19.0,88.0,95.0,1018.3,1018.0,13.1,11.5,1,1
1268,2011-07-23,8.7,15.6,57.4,13,11,22.0,22.0,89.0,67.0,1020.4,1019.1,9.1,14.5,1,1
1269,2011-07-24,6.4,15.4,2.0,13,13,22.0,13.0,79.0,46.0,1019.9,1017.8,8.3,13.8,1,0
1270,2011-07-25,8.3,19.1,0.6,14,10,13.0,4.0,73.0,53.0,1017.9,1014.8,10.9,16.7,0,0
1271,2011-07-26,7.0,18.4,0.6,14,12,19.0,15.0,74.0,32.0,1020.0,1018.6,10.1,18.0,0,0
1272,2011-07-27,8.1,17.3,0.2,14,8,19.0,20.0,70.0,59.0,1027.1,1026.8,10.4,16.3,0,0
1273,2011-07-28,7.1,20.4,0.0,13,3,22.0,15.0,83.0,41.0,1029.3,1025.6,9.4,19.6,0,0
1274,2011-07-29,7.3,20.0,0.0,14,1,17.0,11.0,75.0,32.0,1027.0,1023.6,9.6,19.0,0,0
1275,2011-07-30,7.1,20.2,0.0,13,9,17.0,6.0,78.0,43.0,1024.6,1020.5,8.7,18.8,0,0
1276,2011-07-31,7.4,21.4,0.0,14,8,15.0,2.0,65.0,31.0,1022.3,1019.4,10.5,21.1,0,0
1277,2011-08-01,9.7,22.7,0.0,13,0,15.0,15.0,73.0,53.0,1022.7,1019.4,12.5,19.3,0,0
1278,2011-08-02,9.9,22.1,0.0,14,4,19.0,4.0,72.0,37.0,1023.1,1020.9,12.5,21.7,0,0
1279,2011-08-03,12.5,25.7,0.0,13,1,13.0,15.0,72.0,41.0,1023.2,1021.6,13.9,23.0,0,0
1280,2011-08-04,12.0,23.5,0.0,14,4,15.0,17.0,73.0,50.0,1026.5,1024.0,14.0,23.0,0,0
1281,2011-08-05,11.3,25.2,0.0,13,6,6.0,20.0,66.0,30.0,1025.4,1021.8,13.9,24.7,0,0
1282,2011-08-06,12.7,24.0,0.0,13,5,0.0,11.0,57.0,44.0,1021.2,1016.7,15.5,21.7,0,0
1283,2011-08-07,13.7,19.5,0.6,6,3,9.0,17.0,84.0,77.0,1017.1,1012.6,14.2,16.7,0,1
1284,2011-08-08,9.4,18.3,4.4,13,13,17.0,13.0,66.0,43.0,1010.9,1007.8,11.1,15.9,1,0
1285,2011-08-09,7.8,17.1,0.0,13,13,19.0,15.0,69.0,37.0,1008.2,1005.6,9.7,16.1,0,0
1286,2011-08-10,7.8,18.5,0.0,14,14,9.0,15.0,58.0,39.0,1007.2,1004.5,10.7,16.5,0,0
1287,2011-08-11,7.3,18.5,0.0,13,8,15.0,13.0,58.0,47.0,1008.5,1008.2,11.5,16.9,0,1
1288,2011-08-12,10.3,17.3,13.0,12,11,22.0,15.0,74.0,83.0,1018.0,1018.7,14.8,14.2,1,1
1289,2011-08-13,8.3,18.9,2.6,13,0,20.0,17.0,78.0,51.0,1024.5,1022.2,10.4,17.2,1,0
1290,2011-08-14,10.3,16.5,1.0,13,0,7.0,11.0,89.0,71.0,1025.8,1023.9,13.7,15.7,0,0
1291,2011-08-15,9.4,17.8,0.6,14,2,17.0,15.0,78.0,58.0,1026.4,1022.8,11.6,17.2,0,0
1292,2011-08-16,10.6,17.9,0.0,13,1,13.0,11.0,85.0,62.0,1021.9,1018.7,12.8,17.5,0,0
1293,2011-08-17,10.2,16.9,0.0,13,3,17.0,17.0,91.0,80.0,1018.4,1014.1,12.4,15.2,0,1
1294,2011-08-18,10.9,18.9,5.6,7,13,28.0,30.0,69.0,27.0,1008.4,1008.7,12.9,17.9,1,0
1295,2011-08-19,8.6,17.4,0.8,13,10,28.0,39.0,85.0,74.0,1014.2,1015.8,9.1,16.2,0,1
1296,2011-08-20,8.9,19.5,20.2,10,9,24.0,26.0,57.0,47.0,1028.8,1028.6,16.3,18.7,1,1
1297,2011-08-21,12.3,18.5,2.2,9,10,26.0,28.0,56.0,56.0,1034.8,1034.6,16.2,17.6,1,0
1298,2011-08-22,12.7,18.2,0.0,9,9,20.0,19.0,56.0,49.0,1038.0,1036.7,15.7,17.5,0,0
1299,2011-08-23,12.2,17.5,0.0,13,1,17.0,11.0,86.0,69.0,1036.1,1031.8,13.6,16.6,0,0
1300,2011-08-24,10.4,18.9,1.0,14,1,17.0,17.0,82.0,51.0,1030.4,1026.6,13.7,18.4,0,0
1301,2011-08-25,10.4,19.9,0.2,13,4,9.0,17.0,79.0,64.0,1025.4,1020.6,13.0,19.0,0,0
1302,2011-08-26,10.8,20.4,0.0,10,0,19.0,15.0,75.0,60.0,1025.4,1022.9,17.2,19.1,0,0
1303,2011-08-27,12.4,19.0,0.0,13,0,11.0,6.0,96.0,75.0,1021.8,1017.7,13.3,18.1,0,0
1304,2011-08-28,11.3,21.6,0.0,13,1,20.0,17.0,76.0,63.0,1021.3,1017.0,13.6,18.7,0,0
1305,2011-08-29,11.2,24.0,0.0,7,8,4.0,6.0,57.0,28.0,1017.2,1015.1,16.3,23.3,0,0
1306,2011-08-30,13.6,18.7,0.0,8,2,15.0,17.0,68.0,62.0,1022.8,1021.1,16.8,16.6,0,0
1307,2011-08-31,11.4,19.7,0.0,14,0,15.0,17.0,78.0,60.0,1023.7,1021.3,15.2,18.4,0,0
1308,2011-09-01,13.4,19.5,0.0,14,2,6.0,19.0,84.0,57.0,1024.2,1022.4,15.3,19.3,0,0
1309,2011-09-02,14.2,17.9,0.0,11,8,17.0,19.0,64.0,51.0,1029.5,1028.6,14.9,16.5,0,0
1310,2011-09-03,10.1,19.1,0.0,13,4,15.0,26.0,70.0,54.0,1030.9,1027.0,13.8,18.6,0,0
1311,2011-09-04,10.6,20.0,0.0,3,4,13.0,20.0,56.0,57.0,1027.9,1024.0,17.2,19.4,0,0
1312,2011-09-05,14.2,22.5,0.0,9,4,4.0,13.0,56.0,62.0,1026.2,1023.2,18.0,20.1,0,0
1313,2011-09-06,14.7,26.8,0.0,3,5,20.0,15.0,44.0,28.0,1019.6,1014.3,20.5,26.6,0,1
1314,2011-09-07,11.6,20.1,2.4,13,2,28.0,19.0,36.0,39.0,1019.2,1017.5,14.9,17.1,1,0
1315,2011-09-08,12.6,18.3,0.0,8,0,2.0,17.0,67.0,60.0,1020.9,1017.6,15.6,17.1,0,1
1316,2011-09-09,12.2,14.8,4.4,13,8,15.0,13.0,82.0,67.0,1009.0,1006.1,12.2,14.1,1,1
1317,2011-09-10,7.4,16.9,1.6,15,15,31.0,31.0,39.0,31.0,1010.3,1008.2,11.5,15.3,1,0
1318,2011-09-11,10.2,20.4,0.2,15,12,28.0,19.0,47.0,32.0,1013.0,1011.0,14.5,17.9,0,0
1319,2011-09-12,9.0,19.8,0.0,13,2,19.0,19.0,48.0,43.0,1023.0,1022.6,14.0,17.1,0,0
1320,2011-09-13,8.2,22.6,0.0,14,0,11.0,19.0,57.0,50.0,1025.6,1019.9,13.5,19.1,0,0
1321,2011-09-14,11.1,26.7,0.0,9,14,6.0,24.0,37.0,14.0,1022.3,1017.0,19.0,26.0,0,0
1322,2011-09-15,15.2,19.3,0.0,10,0,19.0,20.0,75.0,62.0,1022.5,1018.1,16.2,18.1,0,0
1323,2011-09-16,11.4,21.4,0.0,14,1,13.0,17.0,49.0,49.0,1018.3,1012.5,17.8,20.1,0,0
1324,2011-09-17,14.3,25.4,0.0,10,0,9.0,19.0,66.0,71.0,1017.3,1013.2,20.5,19.9,0,0
1325,2011-09-18,15.7,30.6,0.0,2,10,6.0,31.0,27.0,59.0,1013.3,1015.9,25.4,21.9,0,0
1326,2011-09-19,14.6,26.0,0.0,1,4,11.0,26.0,59.0,67.0,1020.6,1013.7,19.9,20.9,0,0
1327,2011-09-20,17.5,28.1,0.0,3,14,22.0,43.0,31.0,20.0,1004.7,1006.5,25.6,23.0,0,0
1328,2011-09-21,11.9,22.7,0.0,15,0,17.0,17.0,36.0,42.0,1020.1,1017.5,18.0,19.3,0,0
1329,2011-09-22,11.2,22.8,0.0,14,1,11.0,20.0,53.0,57.0,1024.0,1019.0,17.6,20.4,0,0
1330,2011-09-23,12.7,32.5,0.0,13,13,15.0,17.0,44.0,14.0,1015.9,1012.8,22.8,30.4,0,0
1331,2011-09-24,14.3,17.7,0.2,2,2,15.0,19.0,65.0,76.0,1021.4,1017.8,16.5,16.3,0,1
1332,2011-09-25,13.1,17.3,23.8,9,2,31.0,20.0,90.0,92.0,1018.6,1020.3,14.2,13.2,1,1
1333,2011-09-26,12.3,19.7,30.0,9,2,24.0,17.0,52.0,45.0,1024.8,1022.1,17.0,19.3,1,0
1334,2011-09-27,10.7,20.8,0.4,13,4,9.0,22.0,63.0,53.0,1023.1,1018.9,17.3,18.5,0,0
1335,2011-09-28,13.4,18.0,0.0,3,1,9.0,11.0,59.0,84.0,1015.7,1010.6,17.3,15.8,0,1
1336,2011-09-29,15.5,22.0,7.8,6,14,19.0,31.0,74.0,38.0,997.8,996.3,17.5,16.9,1,0
1337,2011-09-30,12.2,20.8,0.8,14,13,28.0,33.0,43.0,27.0,1003.8,1002.8,15.8,20.2,0,0
1338,2011-10-01,10.8,20.0,0.2,11,9,2.0,17.0,49.0,46.0,1006.5,1005.0,15.8,18.3,0,1
1339,2011-10-02,11.4,17.1,9.8,11,10,30.0,31.0,88.0,63.0,1012.8,1016.7,13.1,15.2,1,1
1340,2011-10-03,10.3,18.4,4.6,15,8,17.0,28.0,76.0,50.0,1023.0,1021.3,13.3,17.5,1,0
1341,2011-10-04,10.7,19.9,0.2,13,10,19.0,20.0,73.0,47.0,1024.6,1022.9,13.3,19.4,0,0
1342,2011-10-05,10.0,20.1,0.2,13,0,20.0,15.0,76.0,47.0,1022.6,1018.2,13.5,17.8,0,0
1343,2011-10-06,13.3,19.0,0.0,13,4,7.0,15.0,67.0,62.0,1016.5,1013.5,15.4,17.9,0,1
1344,2011-10-07,14.4,21.0,2.2,14,0,9.0,19.0,88.0,64.0,1013.6,1010.2,15.7,20.0,1,1
1345,2011-10-08,15.4,21.6,2.0,14,10,9.0,20.0,93.0,74.0,1011.3,1009.4,16.1,19.0,1,0
1346,2011-10-09,13.2,23.6,1.0,13,12,11.0,20.0,89.0,31.0,1008.1,1004.9,15.7,21.3,0,0
1347,2011-10-10,12.0,22.0,0.2,14,0,13.0,22.0,77.0,62.0,1010.0,1006.5,14.4,18.2,0,0
1348,2011-10-11,12.2,21.1,0.0,15,2,28.0,19.0,39.0,36.0,1011.1,1009.5,15.6,19.6,0,0
1349,2011-10-12,10.9,21.1,0.0,13,2,17.0,22.0,49.0,65.0,1017.4,1017.0,15.6,17.5,0,0
1350,2011-10-13,14.9,20.1,0.2,13,0,2.0,24.0,70.0,51.0,1023.2,1021.3,16.8,19.7,0,0
1351,2011-10-14,16.6,19.4,0.0,1,1,20.0,22.0,65.0,70.0,1020.8,1017.4,17.4,17.8,0,1
1352,2011-10-15,17.1,24.6,7.2,4,1,2.0,15.0,84.0,68.0,1010.7,1007.5,19.2,21.7,1,0
1353,2011-10-16,17.1,23.3,0.2,8,9,15.0,24.0,62.0,51.0,1014.1,1014.8,20.4,21.9,0,1
1354,2011-10-17,13.2,20.5,3.2,10,9,24.0,20.0,52.0,38.0,1031.2,1031.8,16.2,19.6,1,0
1355,2011-10-18,13.0,19.9,0.2,12,0,4.0,17.0,57.0,42.0,1034.8,1031.6,17.7,19.2,0,0
1356,2011-10-19,12.3,21.4,0.0,13,1,13.0,24.0,67.0,55.0,1031.4,1027.8,16.9,20.9,0,0
1357,2011-10-20,13.5,23.5,0.0,13,1,6.0,22.0,100.0,50.0,1028.0,1023.5,18.0,23.0,0,0
1358,2011-10-21,15.9,30.1,0.2,14,1,11.0,9.0,59.0,39.0,1023.8,1021.4,20.5,26.3,0,0
1359,2011-10-22,17.6,24.6,0.0,3,0,2.0,19.0,76.0,64.0,1024.7,1021.5,19.6,23.1,0,0
1360,2011-10-23,19.0,24.8,0.0,11,1,2.0,19.0,80.0,71.0,1022.2,1017.9,20.5,22.4,0,0
1361,2011-10-24,18.0,34.3,0.0,2,6,7.0,28.0,53.0,21.0,1013.7,1007.7,24.8,33.8,0,0
1362,2011-10-25,18.7,19.5,0.8,10,10,26.0,33.0,81.0,86.0,1010.6,1013.6,19.4,16.9,0,1
1363,2011-10-26,14.2,18.6,2.8,10,9,11.0,20.0,78.0,52.0,1022.7,1022.3,14.9,17.2,1,1
1364,2011-10-27,13.9,19.6,2.2,2,0,19.0,19.0,59.0,50.0,1024.0,1021.9,18.4,19.3,1,0
1365,2011-10-28,16.8,21.7,0.0,4,1,11.0,30.0,67.0,58.0,1019.8,1015.5,19.0,21.2,0,0
1366,2011-10-29,17.6,28.2,0.0,9,2,4.0,11.0,70.0,69.0,1011.1,1008.9,21.7,24.1,0,0
1367,2011-10-30,18.1,25.8,0.0,8,0,6.0,22.0,75.0,99.0,1012.1,1009.5,21.6,21.6,0,0
1368,2011-10-31,14.4,22.7,0.0,12,9,19.0,26.0,100.0,45.0,1020.8,1019.7,18.6,20.2,0,0
1369,2011-11-01,15.1,20.7,0.4,10,2,15.0,17.0,73.0,55.0,1020.1,1016.0,16.2,19.8,0,0
1370,2011-11-02,14.3,24.0,0.0,14,9,15.0,26.0,64.0,46.0,1011.3,1009.4,19.3,22.7,0,1
1371,2011-11-03,13.8,18.4,11.4,0,2,19.0,11.0,88.0,50.0,1013.0,1013.8,14.5,18.0,1,1
1372,2011-11-04,13.9,21.5,3.8,14,2,7.0,17.0,60.0,55.0,1019.3,1018.1,18.0,20.4,1,0
1373,2011-11-05,15.3,24.1,0.2,6,4,11.0,26.0,62.0,67.0,1019.6,1015.0,20.3,21.5,0,0
1374,2011-11-06,17.7,28.9,0.0,2,5,6.0,17.0,56.0,58.0,1013.1,1009.2,23.9,25.8,0,0
1375,2011-11-07,21.2,29.5,0.0,14,0,9.0,11.0,54.0,57.0,1013.2,1012.2,26.5,25.6,0,0
1376,2011-11-08,19.4,28.9,0.6,13,5,9.0,24.0,78.0,63.0,1014.4,1008.8,23.3,27.0,0,1
1377,2011-11-09,19.7,29.0,19.8,13,0,9.0,13.0,77.0,63.0,1014.4,1011.2,24.2,27.6,1,0
1378,2011-11-10,24.2,30.4,0.0,14,12,11.0,20.0,61.0,43.0,1011.6,1011.5,24.4,28.2,0,0
1379,2011-11-11,18.3,23.3,0.4,0,0,15.0,24.0,46.0,51.0,1024.7,1022.5,21.5,22.5,0,0
1380,2011-11-12,19.3,24.7,0.0,5,0,20.0,17.0,64.0,56.0,1019.4,1015.1,21.2,23.4,0,0
1381,2011-11-13,19.2,26.2,0.0,2,1,9.0,24.0,58.0,39.5,1018.5,1013.9,20.9,22.5,0,0
1382,2011-11-14,19.8,37.2,0.0,1,8,13.0,9.0,55.0,23.0,1009.5,1004.9,26.2,34.9,0,0
1383,2011-11-15,18.8,24.6,0.0,0,0,11.0,24.0,52.0,50.0,1019.3,1016.6,23.0,23.3,0,0
1384,2011-11-16,19.1,22.1,0.0,11,11,13.0,22.0,77.0,73.0,1017.0,1018.7,21.2,20.7,0,1
1385,2011-11-17,15.9,21.4,12.8,0,2,9.0,11.0,93.0,94.0,1020.5,1018.7,17.2,17.9,1,1
1386,2011-11-18,17.1,23.7,1.8,0,0,4.0,22.0,77.0,68.0,1018.6,1016.1,21.3,22.9,1,0
1387,2011-11-19,18.1,27.5,0.0,0,5,15.0,17.0,76.0,64.0,1015.3,1010.4,22.9,26.6,0,0
1388,2011-11-20,19.6,28.0,0.0,1,0,9.0,9.0,78.0,57.0,1010.2,1007.4,22.6,26.1,0,1
1389,2011-11-21,17.5,22.3,2.4,1,4,9.0,17.0,62.0,63.0,1018.4,1015.2,20.4,21.2,1,1
1390,2011-11-22,17.8,21.9,4.8,13,10,7.0,22.0,85.0,75.0,1011.0,1008.8,19.6,21.8,1,1
1391,2011-11-23,14.8,18.3,38.8,10,10,19.0,24.0,93.0,86.0,1016.4,1019.7,15.6,17.2,1,1
1392,2011-11-24,15.3,18.3,14.8,9,2,19.0,24.0,75.0,76.0,1026.6,1025.7,17.4,17.3,1,1
1393,2011-11-25,15.4,20.0,7.6,0,2,24.0,15.0,89.0,89.0,1021.8,1020.4,18.3,18.6,1,1
1394,2011-11-26,18.1,26.8,22.0,5,1,28.0,30.0,95.0,73.0,1007.6,1003.9,19.9,24.3,1,1
1395,2011-11-27,18.6,29.8,6.8,14,15,26.0,26.0,42.0,34.0,1006.7,1007.9,23.4,27.2,1,0
1396,2011-11-28,17.0,26.9,0.0,3,4,13.0,24.0,55.0,63.0,1017.4,1015.6,23.6,24.4,0,0
1397,2011-11-29,19.7,26.2,0.0,4,4,9.0,22.0,66.0,76.0,1017.1,1014.2,24.6,24.6,0,0
1398,2011-11-30,20.7,31.6,0.0,5,7,17.0,22.0,77.0,41.0,1010.5,1009.1,23.7,30.6,0,1
1399,2011-12-01,15.8,21.9,1.4,8,10,22.0,22.0,51.0,41.0,1020.7,1020.6,17.5,20.9,1,1
1400,2011-12-02,14.1,21.1,1.4,11,8,22.0,30.0,63.0,50.0,1022.2,1020.8,16.6,20.7,1,0
1401,2011-12-03,13.9,22.2,0.0,13,0,13.0,24.0,57.0,45.0,1020.4,1016.9,17.6,21.2,0,0
1402,2011-12-04,15.6,21.1,0.0,11,10,20.0,28.0,70.0,72.0,1014.3,1015.0,19.9,16.3,0,1
1403,2011-12-05,11.8,19.0,4.8,8,11,24.0,17.0,61.0,69.0,1021.1,1019.9,15.9,16.4,1,1
1404,2011-12-06,12.6,19.1,5.4,11,9,15.0,17.0,77.0,58.0,1020.1,1017.9,15.3,17.4,1,1
1405,2011-12-07,12.1,22.0,2.2,14,2,11.0,24.0,64.0,71.0,1016.3,1014.0,17.7,19.1,1,1
1406,2011-12-08,16.2,22.3,23.6,9,0,4.0,11.0,86.0,63.0,1014.2,1013.1,18.0,21.8,1,0
1407,2011-12-09,16.7,23.9,0.6,13,0,9.0,17.0,81.0,57.0,1014.9,1013.3,20.0,22.9,0,0
1408,2011-12-10,17.7,23.5,0.2,5,0,2.0,13.0,74.0,65.0,1011.5,1008.0,20.7,22.4,0,0
1409,2011-12-11,18.3,25.6,0.0,1,5,2.0,13.0,69.0,89.0,1003.8,1002.1,23.0,20.5,0,1
1410,2011-12-12,17.5,19.3,12.6,10,10,20.0,19.0,92.0,77.0,1006.9,1006.3,17.7,18.8,1,1
1411,2011-12-13,16.4,23.4,4.2,11,10,19.0,31.0,62.0,49.0,1007.9,1007.9,19.2,23.2,1,0
1412,2011-12-14,15.2,22.2,0.4,11,8,20.0,22.0,60.0,49.0,1015.8,1016.2,19.0,19.7,0,0
