,index,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
813,956,2011-08-14,MountGinini,-1.4,6.9,0.0,NNE,22.0,WNW,NE,4.0,6.0,79.0,78.0,2.1,4.0,No,Yes
814,957,2011-08-15,MountGinini,-0.5,5.6,1.8,WSW,19.0,WSW,NNW,7.0,6.0,85.0,89.0,1.5,3.5,Yes,No
815,958,2011-08-16,MountGinini,0.3,6.6,0.2,ENE,37.0,W,NE,15.0,13.0,77.0,78.0,2.2,5.8,No,No
816,959,2011-08-17,MountGinini,0.8,3.1,0.2,N,56.0,NE,NE,17.0,19.0,82.5,84.0,1.2000000000000002,4.5,No,Yes
817,960,2011-08-18,MountGinini,-2.8,1.7,61.8,WSW,50.0,WSW,W,26.0,7.0,85.25,87.0,0.7000000000000001,3.85,Yes,Yes
818,961,2011-08-19,MountGinini,-2.8,3.3,4.6,ESE,67.0,ESE,ESE,13.0,17.0,86.625,88.5,0.45000000000000007,3.5250000000000004,Yes,Yes
819,962,2011-08-20,MountGinini,-2.6,4.1,1.4,ESE,55.0,ESE,E,11.0,17.0,88.0,90.0,0.2,3.2,Yes,No
820,963,2011-08-21,MountGinini,-1.0,5.8,0.7,E,43.0,ESE,ENE,13.0,6.0,82.5,76.0,1.2000000000000002,5.1,No,No
821,964,2011-08-22,MountGinini,-1.6,10.2,0.0,ENE,31.0,E,E,15.0,9.0,77.0,76.0,2.2,5.8,No,No
822,965,2011-08-23,MountGinini,0.9,12.9,0.0,ENE,30.0,WNW,W,6.0,9.0,14.0,44.0,10.2,11.6,No,No
823,966,2011-08-24,MountGinini,5.7,13.9,0.0,NW,30.0,WSW,NW,7.0,13.0,22.0,28.0,10.1,12.3,No,No
824,967,2011-08-25,MountGinini,3.3,10.2,0.0,W,56.0,WNW,W,17.0,22.0,30.0,54.0,6.0,8.5,No,No
825,968,2011-08-26,MountGinini,3.1,11.2,0.0,W,63.0,W,WNW,17.0,22.0,68.0,52.0,6.1,9.4,No,No
826,969,2011-08-27,MountGinini,2.9,10.2,0.0,W,43.0,WSW,W,17.0,13.0,89.0,59.0,4.8,8.4,No,No
827,970,2011-08-28,MountGinini,-1.2,8.4,0.0,W,43.0,W,WNW,13.0,15.0,56.0,55.0,2.3,7.3,No,No
828,971,2011-08-29,MountGinini,-0.8,7.0,0.0,WSW,52.0,WSW,WSW,22.0,13.0,83.0,81.0,1.7,3.5,No,No
829,972,2011-08-30,MountGinini,-1.5,7.7,0.0,NNE,31.0,N,W,9.0,9.0,67.0,66.0,3.15,6.8,No,No
830,973,2011-08-31,MountGinini,-0.6,10.6,0.0,WSW,26.0,SSW,W,11.0,9.0,51.0,63.0,4.6,9.2,No,No
831,974,2011-09-01,MountGinini,-0.1,9.1,0.0,ESE,24.0,SSW,ENE,11.0,6.0,39.0,78.0,5.3,6.2,No,No
832,975,2011-09-02,MountGinini,-1.0,9.6,0.0,ESE,24.0,ESE,E,7.0,4.0,8.0,45.0,5.8,7.5,No,No
833,976,2011-09-03,MountGinini,-0.1,11.1,0.0,NW,46.0,W,NW,9.0,13.0,63.0,43.0,6.1,10.3,No,No
834,977,2011-09-04,MountGinini,3.4,10.1,0.0,NW,52.0,WNW,WSW,22.0,20.0,75.0,88.0,6.8,5.6,No,No
835,978,2011-09-05,MountGinini,3.2,8.5,0.4,NW,54.0,NW,NW,26.0,19.0,85.0,83.0,6.2,6.5,No,No
836,979,2011-09-06,MountGinini,2.6,3.9,1.0,NW,76.0,NW,NW,33.0,26.0,89.0,78.5,1.7000000000000002,5.45,No,Yes
837,980,2011-09-07,MountGinini,-5.0,4.9,18.2,SW,56.0,SW,WSW,13.0,9.0,93.0,74.0,-2.8,4.4,Yes,No
838,981,2011-09-08,MountGinini,-2.8,6.6,0.0,NNW,26.0,ENE,NNW,11.0,9.0,93.5,61.0,-2.55,5.1,No,No
839,982,2011-09-09,MountGinini,-3.0,3.9,0.0,S,52.0,SW,S,22.0,28.0,94.0,86.0,-2.3,-1.7,No,Yes
840,983,2011-09-10,MountGinini,-6.6,0.3,2.0,SW,69.0,SSW,WSW,20.0,31.0,97.0,94.0,-3.1,-0.3,Yes,No
841,984,2011-09-11,MountGinini,-3.1,2.7,0.0,S,52.0,WSW,WSW,20.0,13.0,100.0,91.0,-1.3,1.2,No,No
842,985,2011-09-12,MountGinini,-5.2,6.9,1.0,WSW,41.0,WSW,WSW,11.0,15.0,46.0,52.0,0.4,6.0,No,No
843,986,2011-09-13,MountGinini,-2.1,6.6,0.0,WSW,57.0,SW,WSW,17.0,22.0,74.0,71.0,0.9,3.5,No,No
844,987,2011-09-14,MountGinini,-2.0,8.8,0.0,WSW,81.0,W,WSW,31.0,19.5,58.0,66.5,4.3,4.95,No,No
845,988,2011-09-15,MountGinini,-1.6,9.2,0.0,WSW,56.0,W,W,11.0,17.0,82.0,62.0,2.9,6.4,No,No
846,989,2011-09-16,MountGinini,0.4,10.4,0.0,WSW,72.0,W,W,20.0,24.0,53.0,65.0,7.5,7.5,No,No
847,990,2011-09-17,MountGinini,4.5,15.1,0.0,WSW,69.0,WSW,WNW,20.0,19.0,47.0,44.0,9.1,11.6,No,No
848,991,2011-09-18,MountGinini,6.2,16.0,0.0,W,59.0,W,W,24.0,9.0,34.0,31.0,11.0,14.9,No,No
849,992,2011-09-19,MountGinini,2.9,17.3,0.0,NNW,61.0,NW,NW,20.0,22.0,46.0,35.0,11.4,16.1,No,No
850,993,2011-09-20,MountGinini,2.9,3.7,0.2,NW,107.0,W,WSW,24.0,28.0,72.0,52.5,3.5,11.3,No,Yes
851,994,2011-09-21,MountGinini,-1.6,8.9,9.6,WSW,59.0,SW,SW,20.0,22.0,86.0,70.0,1.6,6.5,Yes,No
852,995,2011-09-22,MountGinini,0.7,14.1,0.0,SSW,48.0,SW,NW,9.0,15.0,34.0,46.0,8.9,13.4,No,No
853,996,2011-09-23,MountGinini,5.1,14.1,0.0,W,85.0,WSW,W,37.0,17.0,40.0,32.0,10.8,13.1,No,No
854,997,2011-09-24,MountGinini,0.8,4.7,0.0,W,76.0,NNE,N,15.0,9.0,56.0,98.0,8.65,3.4,No,No
855,998,2011-09-25,MountGinini,-2.0,3.0,0.0,ESE,67.0,NNE,ESE,16.0,15.0,64.0,90.0,7.575,1.8,No,No
856,999,2011-09-26,MountGinini,-2.8,7.7,0.0,E,44.0,ENE,NE,17.0,9.0,68.0,69.0,7.0375,6.9,No,No
857,1000,2011-09-27,MountGinini,-0.4,10.8,0.0,NNW,46.0,NNW,NW,6.0,11.0,72.0,73.0,6.5,8.1,No,No
858,1001,2011-09-28,MountGinini,4.6,8.5,0.2,NNW,74.0,NNW,NNW,17.0,24.0,90.0,83.5,8.1,5.3,No,Yes
859,1002,2011-09-29,MountGinini,0.3,0.6,25.2,NW,85.0,W,W,31.0,17.0,86.0,88.75,3.9499999999999997,3.9,Yes,Yes
860,1003,2011-09-30,MountGinini,-2.9,0.1,17.4,WSW,57.0,WSW,W,15.0,22.0,84.0,91.375,1.8749999999999998,3.2,Yes,Yes
861,1004,2011-10-01,MountGinini,-2.1,2.1,3.0,NW,39.0,ENE,E,13.0,17.0,83.0,92.6875,0.8374999999999999,2.85,Yes,Yes
862,1005,2011-10-02,MountGinini,-1.8,3.0,6.8,SE,52.0,ESE,SE,9.0,7.0,82.5,94.0,0.31875,2.5,Yes,Yes
863,1006,2011-10-03,MountGinini,-3.4,7.3,6.4,SE,19.0,SE,ESE,6.0,4.0,82.0,69.0,-0.2,5.5,Yes,No
864,1007,2011-10-04,MountGinini,-0.7,8.8,0.0,SSW,26.0,SE,N,2.0,6.0,77.0,78.0,4.1,7.7,No,No
865,1008,2011-10-05,MountGinini,1.3,8.9,0.0,NNW,24.0,W,WNW,9.0,9.0,80.0,88.0,4.8,6.2,No,No
866,1009,2011-10-06,MountGinini,2.6,6.5,0.0,ENE,24.0,ENE,ENE,11.0,9.0,90.0,87.5,3.9,7.550000000000001,No,Yes
867,1010,2011-10-07,MountGinini,3.9,8.6,5.4,WNW,30.0,WNW,WNW,7.0,11.0,92.0,87.25,5.15,8.225000000000001,Yes,No
868,1011,2011-10-08,MountGinini,3.5,11.0,0.0,WSW,30.0,WSW,WNW,4.0,9.0,94.0,87.0,6.4,8.9,No,No
869,1012,2011-10-09,MountGinini,3.1,5.4,1.0,WSW,57.0,WSW,WSW,22.0,22.0,87.5,91.0,3.3000000000000003,3.5,No,No
870,1013,2011-10-10,MountGinini,-2.6,6.6,0.4,SW,48.0,SW,W,11.0,17.0,81.0,65.0,0.2,3.9,No,No
871,1014,2011-10-11,MountGinini,-2.5,8.4,0.0,WSW,61.0,SW,WSW,20.0,15.0,87.0,56.0,-1.0,6.5,No,No
872,1015,2011-10-12,MountGinini,-1.6,12.4,0.0,SSW,28.0,W,NE,9.0,6.0,68.0,64.0,3.0,9.5,No,No
873,1016,2011-10-13,MountGinini,1.3,13.0,0.0,ENE,28.0,WSW,NE,4.0,9.0,72.0,59.0,6.1,12.2,No,No
874,1017,2011-10-14,MountGinini,1.2,14.2,0.0,NNE,35.0,NNE,N,11.0,7.0,74.0,89.0,7.0,9.5,No,No
875,1018,2011-10-15,MountGinini,4.3,14.3,0.0,W,57.0,NW,W,9.0,17.0,84.0,81.0,10.0,12.1,No,No
876,1019,2011-10-16,MountGinini,2.4,9.7,0.0,WSW,59.0,SW,W,19.0,22.0,72.0,50.0,3.9,8.4,No,No
877,1020,2011-10-17,MountGinini,-2.3,12.4,0.0,S,31.0,S,NNE,11.0,9.0,35.0,40.0,5.1,10.2,No,No
878,1021,2011-10-18,MountGinini,1.7,14.6,0.0,WNW,26.0,NE,WNW,2.0,9.0,49.0,53.0,8.7,13.5,No,No
879,1022,2011-10-19,MountGinini,5.2,18.1,0.0,NW,31.0,WSW,NW,7.0,15.0,49.0,42.0,10.0,16.6,No,No
880,1023,2011-10-20,MountGinini,7.0,17.0,0.0,WNW,37.0,W,WNW,13.0,15.0,57.0,52.0,11.3,14.2,No,No
881,1024,2011-10-21,MountGinini,7.5,18.3,0.0,W,41.0,WNW,WNW,13.0,17.0,54.0,33.0,11.9,17.5,No,No
882,1025,2011-10-22,MountGinini,8.6,17.7,0.0,WNW,37.0,NW,W,15.0,17.0,59.0,45.0,12.2,15.7,No,No
883,1026,2011-10-23,MountGinini,9.3,19.9,0.0,NW,43.0,WNW,WNW,11.0,17.0,62.0,41.0,13.8,18.9,No,No
884,1027,2011-10-24,MountGinini,9.3,17.8,0.0,NW,61.0,NW,NW,26.0,28.0,86.0,62.0,10.4,15.5,No,Yes
885,1028,2011-10-25,MountGinini,5.6,5.8,21.4,NW,31.0,SSE,E,7.0,15.0,93.0,73.5,9.600000000000001,12.2,Yes,Yes
886,1029,2011-10-26,MountGinini,0.0,4.5,5.2,E,46.0,ESE,E,17.0,15.0,96.5,79.25,9.200000000000001,10.55,Yes,No
887,1030,2011-10-27,MountGinini,0.1,9.8,0.0,E,54.0,ENE,ENE,20.0,9.0,98.25,85.0,9.0,8.9,No,No
888,1031,2011-10-28,MountGinini,2.5,13.6,0.0,NNW,44.0,WNW,WNW,20.0,13.0,100.0,89.0,8.8,12.3,No,Yes
889,1032,2011-10-29,MountGinini,7.6,11.4,5.6,NW,52.0,W,W,17.0,17.0,92.5,83.0,6.7,9.15,Yes,Yes
890,1033,2011-10-30,MountGinini,2.6,9.6,2.8,SSW,54.0,W,WSW,15.0,20.0,85.0,77.0,4.6,6.0,Yes,No
891,1034,2011-10-31,MountGinini,0.7,15.0,1.0,SSW,33.0,S,W,4.0,9.0,67.0,41.0,8.3,13.7,No,No
892,1035,2011-11-01,MountGinini,3.9,15.1,0.0,SW,43.0,SW,WSW,13.0,17.0,78.0,56.0,8.4,13.8,No,No
893,1036,2011-11-02,MountGinini,3.8,12.3,0.0,SW,43.0,SW,WSW,17.0,17.0,83.0,81.0,6.3,9.0,No,No
894,1037,2011-11-03,MountGinini,3.0,14.0,0.0,WSW,31.0,S,WNW,4.0,11.0,92.0,70.0,5.6,11.2,No,No
895,1038,2011-11-04,MountGinini,3.3,16.5,0.0,SSW,31.0,SSW,NNE,19.0,7.0,68.0,64.0,8.7,15.3,No,No
896,1039,2011-11-05,MountGinini,7.3,20.5,0.0,W,33.0,WSW,WNW,20.0,13.0,45.0,43.0,12.9,20.0,No,No
897,1040,2011-11-06,MountGinini,10.4,19.6,0.0,W,44.0,WNW,W,17.0,15.0,80.0,75.0,15.0,15.7,No,No
898,1041,2011-11-07,MountGinini,8.5,19.1,0.2,W,39.0,WSW,WNW,13.0,17.0,90.0,73.0,14.65,18.3,No,Yes
899,1042,2011-11-08,MountGinini,10.4,15.1,15.4,NW,59.0,NW,NW,26.0,24.0,95.0,83.5,14.475000000000001,16.85,Yes,Yes
900,1043,2011-11-09,MountGinini,10.6,18.0,19.8,NW,61.0,WNW,WNW,13.0,24.0,100.0,94.0,14.3,15.4,Yes,Yes
901,1044,2011-11-10,MountGinini,8.5,11.5,23.2,W,74.0,NW,WSW,30.0,20.0,87.5,69.0,10.75,10.9,Yes,Yes
902,1045,2011-11-11,MountGinini,2.9,14.8,6.8,WNW,28.0,SW,WNW,4.0,11.0,75.0,58.0,7.2,13.3,Yes,No
903,1046,2011-11-12,MountGinini,5.8,17.1,0.0,SW,39.0,WSW,WSW,13.0,11.0,77.0,41.0,8.8,16.6,No,No
904,1047,2011-11-13,MountGinini,4.8,18.1,0.0,NNE,33.0,NNE,NW,15.0,13.0,69.0,53.0,10.2,16.8,No,No
905,1048,2011-11-14,MountGinini,9.4,18.9,0.0,W,74.0,WNW,W,26.0,26.0,85.0,39.0,13.4,18.4,No,No
906,1049,2011-11-15,MountGinini,7.8,19.6,0.0,WSW,50.0,WSW,W,19.0,17.0,62.0,47.0,12.4,18.9,No,No
907,1050,2011-11-16,MountGinini,11.8,15.7,0.0,NNE,39.0,NNE,NNE,6.0,13.0,50.0,87.0,15.6,11.2,No,No
908,1051,2011-11-17,MountGinini,6.6,14.7,0.2,NNE,24.0,ESE,NNE,4.0,13.0,66.0,80.0,14.7,13.9,No,No
909,1052,2011-11-18,MountGinini,7.9,20.4,0.2,WNW,28.0,W,WNW,13.0,9.0,82.0,65.0,13.8,19.0,No,No
910,1053,2011-11-19,MountGinini,12.1,21.6,0.0,NW,46.0,NW,NW,19.0,20.0,81.0,61.0,15.7,19.3,No,Yes
911,1054,2011-11-20,MountGinini,9.8,10.8,2.4,WSW,63.0,W,WSW,24.0,31.0,65.0,83.0,12.5,6.3,Yes,Yes
912,1055,2011-11-21,MountGinini,3.2,15.2,19.8,SW,43.0,WNW,WNW,4.0,13.0,49.0,50.0,9.3,14.0,Yes,No
913,1056,2011-11-22,MountGinini,5.2,9.9,0.0,SW,50.0,W,SW,11.0,17.0,63.0,85.0,9.8,4.9,No,Yes
914,1057,2011-11-23,MountGinini,3.4,13.0,1.6,E,46.0,ESE,E,6.0,7.0,95.0,54.0,5.1,11.1,Yes,No
915,1058,2011-11-24,MountGinini,0.8,10.2,0.0,E,59.0,E,E,26.0,22.0,83.0,86.0,9.2,6.2,No,Yes
916,1059,2011-11-25,MountGinini,2.6,9.7,7.4,ENE,56.0,NE,ENE,19.0,28.0,77.0,84.5,11.25,8.3,Yes,Yes
917,1060,2011-11-26,MountGinini,5.6,13.7,82.4,NW,70.0,WNW,NW,15.0,30.0,74.0,83.0,12.275,10.4,Yes,Yes
918,1061,2011-11-27,MountGinini,4.2,15.9,18.0,W,76.0,WSW,SW,30.0,13.0,72.5,76.0,12.787500000000001,15.5,Yes,No
919,1062,2011-11-28,MountGinini,6.6,20.0,0.2,W,31.0,WSW,NW,11.0,13.0,71.0,41.0,13.3,18.8,No,No
920,1063,2011-11-29,MountGinini,12.1,21.3,0.0,NW,57.0,NW,N,19.0,19.0,70.0,63.0,14.6,19.5,No,Yes
921,1064,2011-11-30,MountGinini,9.5,12.5,60.4,NW,76.0,NW,NW,35.0,26.0,59.0,71.0,10.05,14.3,Yes,Yes
922,1065,2011-12-01,MountGinini,0.7,10.7,31.0,SSW,43.0,SSW,NE,15.0,9.0,48.0,79.0,5.5,9.1,Yes,No
923,1066,2011-12-02,MountGinini,0.9,10.7,0.0,E,28.0,S,NNE,9.0,7.0,68.0,78.0,6.5,8.6,No,No
924,1067,2011-12-03,MountGinini,2.5,15.3,0.2,WSW,37.0,SW,WSW,17.0,13.0,88.0,63.0,7.5,12.5,No,Yes
925,1068,2011-12-04,MountGinini,5.2,14.3,1.4,WSW,61.0,WNW,S,9.0,13.0,75.0,68.0,9.6,10.8,Yes,No
926,1069,2011-12-05,MountGinini,-3.0,9.3,0.2,ESE,48.0,ESE,E,11.0,11.0,72.0,63.0,2.8,8.5,No,No
927,1070,2011-12-06,MountGinini,-0.8,10.5,0.0,ESE,37.0,E,ENE,17.0,13.0,83.0,71.0,3.8,7.9,No,No
928,1071,2011-12-07,MountGinini,1.3,13.6,0.2,ENE,35.0,ESE,ENE,9.0,17.0,80.0,60.0,6.85,13.6,No,No
929,1072,2011-12-08,MountGinini,3.3,13.5,0.0,NE,30.0,SE,N,4.0,4.0,77.0,72.0,9.9,11.5,No,No
930,1073,2011-12-09,MountGinini,5.2,15.7,0.6,NE,30.0,ENE,NE,15.0,11.0,75.0,60.0,11.3,14.7,No,No
931,1074,2011-12-10,MountGinini,6.2,14.9,0.0,ENE,26.0,E,NNE,9.0,7.0,88.0,69.0,9.7,14.3,No,Yes
932,1075,2011-12-11,MountGinini,8.2,14.5,8.6,W,35.0,WSW,WNW,9.0,7.0,85.5,90.0,10.3,12.5,Yes,Yes
933,1076,2011-12-12,MountGinini,6.5,15.7,13.6,SW,43.0,N,NW,6.0,9.0,83.0,77.0,10.9,15.1,Yes,No
934,1077,2011-12-13,MountGinini,4.5,14.7,0.6,SSE,33.0,SSW,SW,9.0,9.0,82.0,67.0,8.7,14.6,No,No
935,1078,2011-12-14,MountGinini,1.8,11.8,0.2,SSE,28.0,SW,N,6.0,7.0,81.0,80.0,6.5,8.9,No,No
936,1079,2011-12-15,MountGinini,3.5,13.8,0.4,NE,24.0,SE,NNE,4.0,7.0,76.5,72.0,9.0,13.3,No,Yes
937,1080,2011-12-16,MountGinini,5.4,13.8,2.2,SE,20.0,WNW,NE,6.0,9.0,72.0,92.0,11.5,10.9,Yes,Yes
938,1081,2011-12-17,MountGinini,5.6,15.5,10.8,NE,33.0,SSW,NNE,13.0,11.0,62.0,86.0,12.2,12.6,Yes,Yes
939,1082,2011-12-18,MountGinini,5.6,15.2,2.2,NNE,44.0,NNE,N,15.0,13.0,39.0,72.0,11.2,12.7,Yes,Yes
940,1083,2011-12-19,MountGinini,9.6,13.5,23.4,N,67.0,NW,W,13.0,13.0,66.0,69.0,10.8,14.05,Yes,Yes
941,1084,2011-12-20,MountGinini,7.1,18.3,2.2,SSE,26.0,W,NW,6.0,11.0,93.0,66.0,10.4,15.4,Yes,Yes
942,1085,2011-12-21,MountGinini,7.6,13.5,28.4,ENE,24.0,E,NE,13.0,7.0,89.0,94.0,10.9,12.6,Yes,No
943,1086,2011-12-22,MountGinini,6.2,16.0,0.6,NNW,26.0,NW,WSW,7.0,7.0,85.0,90.0,11.4,9.2,No,Yes
944,1087,2011-12-23,MountGinini,6.8,17.6,5.4,NE,28.0,WSW,ENE,9.0,9.0,66.0,78.0,12.5,14.8,Yes,Yes
945,1088,2011-12-24,MountGinini,8.9,19.7,1.2,E,37.0,SSW,NNE,11.0,2.0,67.0,68.0,14.7,15.8,Yes,Yes
946,1089,2011-12-25,MountGinini,9.6,20.7,2.6,N,39.0,WNW,SE,9.0,6.0,64.0,67.0,15.5,17.4,Yes,Yes
947,1090,2011-12-26,MountGinini,9.5,14.5,20.6,W,59.0,W,WNW,20.0,9.0,75.5,74.5,13.65,17.0,Yes,Yes
948,1091,2011-12-27,MountGinini,7.3,17.1,2.6,E,28.0,WSW,NNW,7.0,6.0,87.0,82.0,11.8,16.6,Yes,Yes
949,1092,2011-12-28,MountGinini,6.6,15.1,11.8,E,31.0,SSW,SSW,6.0,9.0,81.0,64.0,12.4,15.950000000000001,Yes,Yes
950,1093,2011-12-29,MountGinini,5.6,17.4,1.6,SSE,35.0,SE,NE,7.0,6.0,35.0,46.0,11.5,15.3,Yes,No
951,1094,2011-12-30,MountGinini,4.7,15.7,0.2,ESE,30.0,E,ENE,15.0,13.0,84.0,72.0,9.1,14.1,No,No
952,1095,2011-12-31,MountGinini,4.7,17.0,0.0,E,22.0,ESE,NNE,6.0,4.0,70.0,77.0,12.0,14.7,No,No
953,1096,2012-01-01,MountGinini,9.8,21.6,0.2,ENE,30.0,SSW,NNE,15.0,4.0,76.0,49.0,14.9,19.6,No,Yes
954,1097,2012-01-02,MountGinini,11.7,23.7,3.6,W,26.0,W,SW,13.0,13.0,69.0,55.0,16.4,22.0,Yes,No
955,1098,2012-01-03,MountGinini,15.3,25.0,0.0,WSW,30.0,W,W,11.0,11.0,58.0,53.0,19.4,23.9,No,No
956,1099,2012-01-04,MountGinini,15.3,21.2,0.0,WSW,57.0,WNW,W,15.0,17.0,66.0,69.0,16.1,18.3,No,No
957,1100,2012-01-05,MountGinini,8.3,19.9,0.8,W,41.0,NNW,W,13.0,17.0,74.0,60.0,12.8,19.5,No,No
958,1101,2012-01-06,MountGinini,5.5,16.0,0.2,ENE,24.0,E,ENE,4.0,11.0,82.0,66.0,9.5,14.7,No,No
959,1102,2012-01-07,MountGinini,4.7,20.0,0.2,W,33.0,NW,WNW,11.0,15.0,67.0,39.0,12.2,18.6,No,Yes
960,1103,2012-01-08,MountGinini,11.6,14.9,2.0,WSW,63.0,W,WNW,19.0,20.0,95.0,51.5,13.5,15.05,Yes,Yes
961,1104,2012-01-09,MountGinini,5.9,12.5,2.8,WSW,74.0,W,W,33.0,20.0,66.0,64.0,6.7,11.5,Yes,No
962,1105,2012-01-10,MountGinini,3.9,13.5,0.0,W,57.0,WSW,W,17.0,30.0,89.0,68.0,5.9,10.6,No,No
963,1106,2012-01-11,MountGinini,1.4,3.8,0.0,WSW,80.0,WSW,WSW,26.0,30.0,98.0,100.0,1.4,1.6,No,Yes
964,1107,2012-01-12,MountGinini,-1.3,14.0,7.6,SSW,41.0,ESE,E,6.0,6.0,76.0,62.0,2.9,10.2,Yes,No
965,1108,2012-01-13,MountGinini,2.5,17.8,0.0,WSW,33.0,WSW,WSW,13.0,13.0,70.0,60.0,10.1,16.2,No,No
966,1109,2012-01-14,MountGinini,6.3,17.5,0.0,ENE,39.0,NE,NNW,13.0,9.0,76.5,67.0,10.6,14.6,No,Yes
967,1110,2012-01-15,MountGinini,6.3,11.4,4.8,ENE,41.0,ENE,ENE,13.0,9.0,79.75,73.0,10.85,14.649999999999999,Yes,No
968,1111,2012-01-16,MountGinini,6.6,16.2,0.2,ENE,37.0,ENE,ENE,13.0,13.0,81.375,79.0,10.975,14.7,No,No
969,1112,2012-01-17,MountGinini,6.4,18.9,0.2,ENE,37.0,ENE,N,13.0,9.0,83.0,40.0,11.1,17.9,No,No
970,1113,2012-01-18,MountGinini,9.7,21.0,0.0,SW,35.0,W,SW,15.0,19.0,79.0,63.0,14.2,17.5,No,No
971,1114,2012-01-19,MountGinini,12.1,23.1,0.0,W,30.0,N,NW,6.0,11.0,60.0,54.0,17.0,22.0,No,No
972,1115,2012-01-20,MountGinini,10.3,23.4,0.0,ENE,48.0,NW,WNW,13.0,17.0,73.0,46.0,16.6,23.2,No,Yes
973,1116,2012-01-21,MountGinini,9.2,17.4,25.8,E,37.0,SW,E,6.0,9.0,68.0,88.0,15.0,14.1,Yes,Yes
974,1117,2012-01-22,MountGinini,7.7,14.2,2.8,E,63.0,E,E,22.0,19.0,81.5,77.0,12.1,13.9,Yes,No
975,1118,2012-01-23,MountGinini,6.6,14.2,0.6,E,57.0,E,ENE,24.0,17.0,88.25,78.0,10.649999999999999,13.6,No,No
976,1119,2012-01-24,MountGinini,5.3,18.3,0.2,E,37.0,E,E,11.0,7.0,95.0,69.0,9.2,17.9,No,No
977,1120,2012-01-25,MountGinini,9.2,18.0,0.0,ENE,37.0,E,E,13.0,13.0,60.0,99.0,15.5,14.2,No,No
978,1121,2012-01-26,MountGinini,9.8,19.4,0.8,ENE,43.0,E,ENE,13.0,15.0,94.0,74.0,13.2,16.0,No,No
979,1122,2012-01-27,MountGinini,9.7,17.3,0.2,E,46.0,E,ENE,22.0,13.0,89.0,82.0,12.85,15.9,No,No
980,1123,2012-01-28,MountGinini,9.0,20.1,0.4,ENE,31.0,NNE,ENE,9.0,9.0,84.0,72.0,12.5,18.5,No,No
981,1124,2012-01-29,MountGinini,9.5,20.7,0.0,NE,37.0,E,ENE,13.0,15.0,87.0,63.0,14.2,19.1,No,Yes
982,1125,2012-01-30,MountGinini,12.6,15.7,45.0,NNW,81.0,NW,WNW,41.0,35.0,87.0,61.5,11.95,18.450000000000003,Yes,Yes
983,1126,2012-01-31,MountGinini,7.5,19.0,16.8,W,52.0,WSW,NW,19.0,6.0,87.0,60.0,9.7,17.8,Yes,No
984,1127,2012-02-01,MountGinini,4.1,10.9,0.2,ENE,33.0,E,ENE,13.0,11.0,85.5,94.0,10.649999999999999,10.3,No,No
985,1128,2012-02-02,MountGinini,5.7,8.9,0.2,E,37.0,E,E,15.0,15.0,84.75,75.5,11.125,14.450000000000001,No,Yes
986,1129,2012-02-03,MountGinini,6.0,11.8,10.0,E,37.0,E,S,19.0,4.0,84.375,66.25,11.3625,16.525000000000002,Yes,Yes
987,1130,2012-02-04,MountGinini,8.3,19.9,21.0,SSW,26.0,SSW,W,13.0,11.0,84.0,57.0,11.6,18.6,Yes,No
988,1131,2012-02-05,MountGinini,9.7,20.5,0.0,NW,50.0,NNW,NW,11.0,17.0,78.0,67.0,14.6,18.7,No,No
989,1132,2012-02-06,MountGinini,10.1,18.1,0.2,WSW,33.0,NNE,NNW,9.0,13.0,71.0,48.0,13.4,17.1,No,No
990,1133,2012-02-07,MountGinini,6.6,16.6,0.0,NNE,26.0,NNE,NNW,9.0,9.0,84.5,75.0,10.95,12.9,No,No
991,1134,2012-02-08,MountGinini,7.6,14.9,0.6,ENE,30.0,ENE,N,13.0,11.0,91.25,82.0,9.725,13.2,No,No
992,1135,2012-02-09,MountGinini,8.0,13.0,1.0,ENE,37.0,NE,NE,13.0,9.0,94.625,97.0,9.1125,10.7,No,Yes
993,1136,2012-02-10,MountGinini,6.3,17.5,11.0,SSW,39.0,ENE,WNW,7.0,13.0,96.3125,86.0,8.80625,9.1,Yes,Yes
994,1137,2012-02-11,MountGinini,6.2,14.7,6.8,NW,35.0,WNW,NW,7.0,17.0,98.0,75.0,8.5,13.1,Yes,Yes
995,1138,2012-02-12,MountGinini,6.2,16.6,2.8,WNW,39.0,NW,WNW,9.0,13.0,80.0,63.0,10.7,16.3,Yes,No
996,1139,2012-02-13,MountGinini,6.2,18.3,0.4,NW,24.0,NW,NNW,6.0,7.0,83.0,59.0,9.7,16.4,No,Yes
997,1140,2012-02-14,MountGinini,7.1,16.1,1.4,NE,28.0,ENE,NE,7.0,6.0,88.0,91.0,11.2,11.6,Yes,Yes
998,1141,2012-02-15,MountGinini,6.9,17.2,1.8,NE,19.0,SSW,NNE,6.0,6.0,72.0,92.0,12.6,11.9,Yes,Yes
999,1142,2012-02-16,MountGinini,9.5,18.1,2.0,SSW,48.0,W,SSW,15.0,15.0,87.0,92.0,13.2,10.5,Yes,Yes
1000,1143,2012-02-17,MountGinini,10.0,20.3,30.6,SSW,43.0,NNW,WNW,11.0,13.0,80.0,63.0,14.7,18.5,Yes,Yes
