,Date,Location,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Pressure9am,Pressure3pm,Temp9am,RainToday,RainTomorrow
986,2015-11-12,Katherine,22.0,38.0,0.0,ENE,28.0,E,NW,2.0,9.0,81.0,1012.9,1008.2,28.5,No,No
987,2015-11-13,Katherine,25.5,39.5,0.0,ENE,61.0,NNW,NW,19.0,13.0,64.0,1012.0,1007.1,32.0,No,No
988,2015-11-14,Katherine,27.0,39.3,0.0,NE,63.0,NW,WSW,11.0,11.0,66.0,1010.3,1004.8,31.0,No,Yes
989,2015-11-15,Katherine,22.0,37.5,26.2,W,35.0,W,SW,13.0,17.0,80.0,1010.4,1006.5,26.5,Yes,No
990,2015-11-16,Katherine,24.5,40.0,0.0,E,31.0,W,ENE,7.0,11.0,52.0,1009.6,1004.9,32.5,No,No
991,2015-11-17,Katherine,24.5,40.1,0.0,E,31.0,WNW,SE,9.0,9.0,57.0,1011.5,1006.8,31.5,No,No
992,2015-11-18,Katherine,23.2,40.5,0.0,SE,30.0,WNW,NE,11.0,17.0,65.0,1011.4,1006.6,32.0,No,No
993,2015-11-19,Katherine,22.7,40.0,0.0,NNE,41.0,W,E,11.0,11.0,56.0,1012.6,1007.2,31.9,No,No
994,2015-11-20,Katherine,25.5,39.5,0.0,E,39.0,ENE,E,7.0,24.0,58.0,1012.3,1005.5,32.5,No,No
995,2015-11-21,Katherine,26.5,38.5,0.0,E,43.0,WNW,SSE,15.0,13.0,61.0,1011.5,1005.9,32.0,No,No
996,2015-11-22,Katherine,23.5,40.5,0.0,E,48.0,W,ESE,17.0,30.0,63.0,1010.7,1005.4,31.5,No,No
997,2015-11-23,Katherine,26.5,40.5,0.0,E,44.0,WNW,NE,19.0,28.0,64.0,1010.6,1005.2,32.0,No,No
998,2015-11-24,Katherine,27.5,40.1,0.0,NW,35.0,WNW,NNW,13.0,9.0,47.0,1010.6,1005.5,35.0,No,No
999,2015-11-25,Katherine,28.3,41.5,0.0,WNW,35.0,NW,W,11.0,11.0,64.0,1009.4,1004.5,32.3,No,No
1000,2015-11-26,Katherine,29.0,42.0,0.0,W,44.0,W,S,24.0,11.0,53.0,1010.1,1004.3,34.0,No,No
1001,2015-11-27,Katherine,24.5,39.5,0.6,S,50.0,NNW,NW,20.0,17.0,72.0,1010.5,1006.2,31.0,No,Yes
1002,2015-11-28,Katherine,26.0,40.5,1.2,SW,85.0,WSW,NNW,7.0,11.0,66.0,1011.5,1006.5,31.0,Yes,No
1003,2015-11-29,Katherine,26.7,40.5,0.0,ENE,96.0,WNW,W,15.0,19.0,55.0,1011.5,1005.3,32.3,No,Yes
1004,2015-11-30,Katherine,23.5,36.5,10.4,E,48.0,SSW,WSW,6.0,20.0,81.0,1010.5,1005.8,27.5,Yes,No
1005,2015-12-01,Katherine,25.5,35.25,0.0,NNE,44.0,WSW,SSE,7.0,9.0,66.0,1010.6,1006.0,31.0,No,Yes
1006,2015-12-02,Katherine,23.2,34.0,31.8,N,46.0,WSW,NNW,0.0,20.0,81.0,1011.5,1008.9,27.8,Yes,Yes
1007,2015-12-03,Katherine,24.0,37.0,4.4,E,28.0,ESE,E,9.0,13.0,78.0,1013.2,1008.0,28.0,Yes,No
1008,2015-12-04,Katherine,25.5,37.0,0.0,E,48.0,WNW,NW,9.0,11.0,64.0,1011.9,1007.0,32.0,No,Yes
1009,2015-12-05,Katherine,24.5,37.0,13.4,N,52.0,NNW,NW,4.0,15.0,66.0,1012.6,1007.6,31.0,Yes,Yes
1010,2015-12-06,Katherine,24.4,37.5,4.4,NE,28.0,NW,W,7.0,13.0,70.0,1012.6,1008.2,29.9,Yes,No
1011,2015-12-07,Katherine,26.0,38.0,0.0,SE,43.0,WNW,SW,13.0,9.0,72.0,1013.2,1008.0,31.0,No,Yes
1012,2015-12-08,Katherine,24.5,36.5,13.2,ENE,72.0,NW,W,11.0,13.0,81.0,1013.4,1007.8,28.5,Yes,Yes
1013,2015-12-09,Katherine,23.0,36.0,34.0,NNE,35.0,NW,NNE,11.0,13.0,78.0,1013.6,1009.6,29.0,Yes,No
1014,2015-12-10,Katherine,25.0,37.5,0.0,ENE,30.0,N,NNE,13.0,11.0,69.0,1012.7,1008.3,31.5,No,No
1015,2015-12-11,Katherine,27.0,36.5,0.0,NW,31.0,NW,WNW,20.0,13.0,66.0,1011.3,1006.8,31.0,No,No
1016,2015-12-12,Katherine,27.6,36.9,0.0,SSW,57.0,WNW,WNW,13.0,20.0,63.0,1009.7,1004.9,30.9,No,Yes
1017,2015-12-13,Katherine,23.3,35.0,53.8,N,26.0,W,NE,9.0,11.0,84.0,1009.5,1005.5,27.3,Yes,No
1018,2015-12-14,Katherine,26.0,35.0,0.8,ENE,65.0,NNW,WNW,6.0,17.0,81.0,1009.9,1005.1,28.5,No,No
1019,2015-12-15,Katherine,23.0,36.0,0.8,N,39.0,NNW,WNW,0.0,9.0,69.0,1008.6,1004.1,31.0,No,Yes
1020,2015-12-16,Katherine,24.5,30.5,36.6,N,44.0,SE,NNW,6.0,9.0,88.0,1008.5,1004.7,27.0,Yes,Yes
1021,2015-12-17,Katherine,23.5,34.0,41.0,NW,46.0,NW,W,6.0,17.0,81.0,1006.8,1002.7,28.5,Yes,No
1022,2015-12-18,Katherine,25.5,35.0,0.6,W,46.0,N,WSW,13.0,31.0,72.0,1006.4,1003.3,31.0,No,Yes
1023,2015-12-19,Katherine,25.5,36.0,7.4,WNW,46.0,NW,N,11.0,11.0,82.0,1006.4,1001.8,30.0,Yes,Yes
1024,2015-12-20,Katherine,26.5,35.0,7.6,WNW,46.0,NW,WNW,11.0,19.0,82.0,1005.9,1001.3,29.5,Yes,Yes
1025,2015-12-21,Katherine,23.5,33.5,43.4,WNW,41.0,WNW,W,11.0,13.0,96.0,1006.4,1003.7,24.5,Yes,No
1026,2015-12-22,Katherine,23.5,32.0,0.8,N,31.0,NW,NNW,13.0,9.0,78.0,1007.5,1004.4,28.0,No,Yes
1027,2015-12-23,Katherine,24.0,31.0,44.0,NE,28.0,NNE,ESE,7.0,17.0,84.0,1004.0,999.9,27.0,Yes,Yes
1028,2015-12-24,Katherine,24.0,31.75,60.0,SE,41.0,SE,SSE,19.0,30.0,81.0,1001.2,996.2,28.5,Yes,Yes
1029,2015-12-25,Katherine,23.25,32.125,113.5,NNE,37.0,NE,NE,17.0,20.0,86.0,999.8,996.7,26.75,Yes,Yes
1030,2015-12-26,Katherine,22.875,32.5,140.25,WNW,57.0,WNW,WNW,11.0,28.0,88.5,999.6,998.2,25.875,Yes,Yes
1031,2015-12-27,Katherine,22.5,26.5,167.0,W,52.0,WSW,SW,24.0,15.0,91.0,1003.6,1002.9,25.0,Yes,Yes
1032,2015-12-28,Katherine,23.0,32.0,16.4,SW,43.0,W,WNW,15.0,17.0,84.0,1007.5,1004.6,26.0,Yes,No
1033,2015-12-29,Katherine,24.0,34.5,0.6,SW,46.0,WSW,WSW,17.0,24.0,71.0,1007.2,1003.7,29.0,No,Yes
1034,2015-12-30,Katherine,21.5,35.5,14.6,S,63.0,W,W,13.0,22.0,77.0,1007.0,1003.3,27.5,Yes,No
1035,2015-12-31,Katherine,26.0,35.5,0.0,S,65.0,WNW,WNW,24.0,28.0,78.0,1008.1,1005.2,30.0,No,No
1036,2016-01-01,Katherine,24.5,36.0,0.8,NW,41.0,NW,WNW,30.0,20.0,73.0,1009.0,1005.8,29.6,No,No
1037,2016-01-02,Katherine,27.0,37.1,0.0,NW,41.0,WNW,WSW,19.0,17.0,75.0,1009.3,1005.2,30.5,No,No
1038,2016-01-03,Katherine,26.5,36.9,0.0,S,30.0,SSE,SSW,11.0,11.0,76.0,1011.2,1007.5,29.8,No,No
1039,2016-01-04,Katherine,23.0,37.6,0.0,WNW,20.0,NW,NNW,6.0,11.0,77.0,1012.1,1008.9,29.1,No,No
1040,2016-01-05,Katherine,26.3,37.7,0.0,W,31.0,NW,NW,13.0,13.0,72.0,1012.3,1008.3,30.1,No,No
1041,2016-01-06,Katherine,26.3,37.5,0.0,NNE,43.0,WNW,W,13.0,20.0,80.0,1011.5,1008.2,29.9,No,No
1042,2016-01-07,Katherine,27.0,37.5,0.0,SSE,41.0,NNW,W,13.0,11.0,66.0,1012.5,1008.5,31.0,No,No
1043,2016-01-08,Katherine,24.5,36.5,0.5,NE,50.0,SW,W,7.0,9.0,71.0,1012.0,1009.7,29.0,No,No
1044,2016-01-09,Katherine,25.5,37.5,0.0,SSE,26.0,WSW,S,9.0,15.0,69.0,1013.5,1010.2,31.5,No,No
1045,2016-01-10,Katherine,26.0,38.0,0.0,NNW,30.0,NNW,NNE,9.0,13.0,72.0,1014.3,1010.3,31.0,No,No
1046,2016-01-11,Katherine,26.0,38.1,0.0,E,50.0,NW,SW,13.0,9.0,69.0,1013.2,1009.2,31.5,No,No
1047,2016-01-12,Katherine,26.2,38.0,0.0,E,52.0,NW,SW,19.0,9.0,60.0,1012.8,1008.2,31.5,No,Yes
1048,2016-01-13,Katherine,23.4,36.5,83.2,NW,54.0,NE,S,4.0,9.0,82.0,1013.5,1008.5,27.9,Yes,Yes
1049,2016-01-14,Katherine,23.5,34.0,22.6,NW,20.0,NW,W,2.0,4.0,81.0,1012.7,1008.1,29.0,Yes,No
1050,2016-01-15,Katherine,25.5,35.0,0.0,S,33.0,N,WSW,6.0,13.0,78.0,1011.1,1007.4,30.0,No,No
1051,2016-01-16,Katherine,24.0,37.0,0.0,ESE,31.0,SSW,E,4.0,11.0,75.0,1010.4,1007.4,30.5,No,No
1052,2016-01-17,Katherine,26.0,37.0,0.0,NNW,22.0,NW,NW,11.0,6.0,64.0,1011.3,1007.4,32.0,No,Yes
1053,2016-01-18,Katherine,23.5,35.4,53.4,SE,41.0,WNW,W,9.0,7.0,85.0,1011.0,1006.8,29.0,Yes,No
1054,2016-01-19,Katherine,25.2,36.7,0.2,SE,44.5,SW,W,7.0,13.5,72.0,1012.0,1007.65,29.5,No,Yes
1055,2016-01-20,Katherine,25.8,35.5,8.4,ESE,48.0,NW,NNW,2.0,20.0,71.0,1013.2,1008.5,30.6,Yes,Yes
1056,2016-01-21,Katherine,25.5,34.0,3.6,NE,39.0,SSE,SE,7.0,17.0,75.0,1011.9,1007.4,30.5,Yes,No
1057,2016-01-22,Katherine,25.0,36.5,0.0,WSW,28.0,SSW,NW,2.0,4.0,78.0,1011.6,1007.8,29.0,No,No
1058,2016-01-23,Katherine,26.5,37.5,0.0,SSW,37.0,NW,NNW,9.0,6.0,75.0,1011.4,1006.5,31.0,No,Yes
1059,2016-01-24,Katherine,25.0,36.5,7.4,N,30.0,WSW,SW,4.0,11.0,85.0,1010.7,1006.8,28.0,Yes,Yes
1060,2016-01-25,Katherine,25.0,35.3,6.0,NNE,30.0,W,NNW,4.0,11.0,78.0,1010.2,1005.9,29.0,Yes,No
1061,2016-01-26,Katherine,25.2,36.4,0.0,W,28.0,WNW,NW,7.0,15.0,81.0,1010.8,1007.3,29.0,No,No
1062,2016-01-27,Katherine,26.7,36.5,0.2,NW,39.0,WNW,NW,13.0,17.0,83.0,1010.7,1006.4,29.2,No,No
1063,2016-01-28,Katherine,27.0,36.5,0.0,NE,43.0,WSW,WNW,11.0,9.0,66.0,1010.8,1006.4,32.0,No,Yes
1064,2016-01-29,Katherine,23.0,34.6,10.4,SE,52.0,WNW,SW,13.0,17.0,84.0,1009.0,1005.7,26.5,Yes,Yes
1065,2016-01-30,Katherine,22.8,33.9,32.2,ESE,59.0,SSE,WSW,9.0,15.0,87.0,1008.1,1004.1,25.3,Yes,Yes
1066,2016-01-31,Katherine,23.8,32.6,22.6,NW,50.0,NNW,NNW,4.0,19.0,88.0,1007.8,1005.3,26.8,Yes,Yes
1067,2016-02-01,Katherine,24.2,33.5,35.8,W,54.0,NW,WSW,15.0,30.0,84.0,1008.1,1004.4,28.4,Yes,Yes
1068,2016-02-02,Katherine,25.2,33.4,12.6,W,28.0,WNW,N,17.0,15.0,83.0,1008.0,1004.8,28.2,Yes,Yes
1069,2016-02-03,Katherine,24.6,34.0,3.6,W,35.0,NW,WSW,7.0,20.0,83.0,1008.2,1005.0,28.2,Yes,No
1070,2016-02-04,Katherine,25.2,33.0,0.6,SE,44.0,SW,SSE,9.0,20.0,86.0,1009.8,1005.6,27.6,No,No
1071,2016-02-05,Katherine,25.3,35.7,0.0,WNW,35.0,W,SSW,9.0,11.0,81.0,1008.8,1004.5,27.6,No,Yes
1072,2016-02-06,Katherine,24.2,35.2,5.0,NW,28.0,W,NW,11.0,7.0,80.0,1007.7,1004.5,28.0,Yes,No
1073,2016-02-07,Katherine,25.0,36.4,0.0,SSE,31.0,NW,SSE,9.0,20.0,79.0,1007.9,1005.0,29.6,No,No
1074,2016-02-08,Katherine,24.4,36.5,0.0,SE,26.0,NW,S,9.0,13.0,76.0,1009.5,1006.1,28.9,No,No
1075,2016-02-09,Katherine,26.0,37.5,0.0,WNW,30.0,WNW,SSW,15.0,7.0,82.0,1008.8,1005.0,28.3,No,No
1076,2016-02-10,Katherine,25.4,36.9,0.0,SSW,48.0,W,SSW,17.0,22.0,75.0,1008.0,1003.1,29.5,No,Yes
1077,2016-02-11,Katherine,24.8,35.6,2.4,SSW,31.0,NW,ESE,6.0,17.0,79.0,1008.0,1003.7,28.3,Yes,No
1078,2016-02-12,Katherine,25.3,37.0,0.0,ESE,35.0,ENE,ESE,9.0,24.0,70.0,1009.2,1005.7,30.6,No,No
1079,2016-02-13,Katherine,24.8,38.5,0.0,SE,28.0,NW,ESE,9.0,11.0,72.0,1009.6,1006.1,31.0,No,No
1080,2016-02-14,Katherine,24.9,39.0,0.0,ENE,31.0,W,SSW,15.0,13.0,68.0,1008.9,1005.6,30.2,No,No
1081,2016-02-15,Katherine,24.0,38.5,0.0,NW,35.0,WNW,NW,9.0,9.0,65.0,1010.6,1006.6,30.0,No,No
1082,2016-02-16,Katherine,25.5,38.5,0.0,SSW,35.0,WNW,WSW,11.0,19.0,62.0,1010.8,1007.1,30.5,No,Yes
1083,2016-02-17,Katherine,24.0,37.5,2.4,SE,39.0,SSW,SW,9.0,9.0,76.0,1010.3,1006.8,26.5,Yes,No
1084,2016-02-18,Katherine,25.0,37.5,0.0,N,30.0,NW,WNW,13.0,11.0,68.0,1009.6,1006.2,30.0,No,No
1085,2016-02-19,Katherine,25.0,38.5,0.0,NW,30.0,NW,NNE,11.0,6.0,72.0,1010.7,1007.0,30.0,No,No
1086,2016-02-20,Katherine,24.5,38.5,0.0,SE,30.0,E,SE,7.0,15.0,62.0,1012.7,1008.7,30.5,No,No
1087,2016-02-21,Katherine,24.5,39.5,0.0,E,35.0,N,ESE,11.0,24.0,69.0,1012.9,1008.8,32.0,No,No
1088,2016-02-22,Katherine,26.5,40.0,0.0,ENE,31.0,NW,S,19.0,13.0,61.0,1013.3,1008.7,32.0,No,Yes
1089,2016-02-23,Katherine,27.3,37.5,6.6,S,65.0,NW,W,20.0,13.0,75.0,1011.7,1006.8,31.3,Yes,Yes
1090,2016-02-24,Katherine,24.5,37.5,5.2,NW,48.0,N,WNW,9.0,9.0,92.0,1010.7,1006.2,27.5,Yes,Yes
1091,2016-02-25,Katherine,22.0,36.0,38.6,ESE,46.0,WNW,SSE,7.0,11.0,84.0,1011.2,1007.8,26.5,Yes,No
1092,2016-02-26,Katherine,25.0,37.2,0.0,E,35.0,NNE,SE,6.0,17.0,69.0,1012.0,1006.6,31.0,No,No
1093,2016-02-27,Katherine,26.4,37.5,0.0,SSE,39.0,NNE,SE,7.0,28.0,69.0,1011.5,1007.4,31.2,No,No
1094,2016-02-28,Katherine,25.0,38.0,0.0,ENE,33.0,NNE,SE,0.0,13.0,72.0,1012.3,1009.0,30.0,No,No
1095,2016-02-29,Katherine,25.5,39.0,0.0,ESE,30.0,NNW,SE,9.0,13.0,72.0,1012.6,1008.6,30.5,No,No
1096,2016-03-01,Katherine,25.4,38.9,0.0,ESE,36.5,NNW,WNW,15.0,13.0,77.0,1012.4,1007.8,30.4,No,Yes
1097,2016-03-02,Katherine,23.7,39.0,24.0,NNE,43.0,NW,WNW,17.0,7.0,71.0,1012.9,1008.4,30.8,Yes,No
1098,2016-03-03,Katherine,26.0,37.5,0.0,W,33.0,WNW,W,9.0,13.0,78.0,1013.1,1007.9,29.0,No,No
1099,2016-03-04,Katherine,25.0,35.5,0.0,WNW,30.0,WNW,WSW,13.0,17.0,72.0,1011.2,1006.9,30.0,No,No
1100,2016-03-05,Katherine,24.0,37.5,0.0,NE,44.0,SSW,NW,6.0,11.0,35.0,1010.9,1006.7,35.5,No,No
1101,2016-03-06,Katherine,26.0,38.0,0.0,SW,33.0,WNW,NE,9.0,7.0,78.0,1010.4,1005.9,30.5,No,Yes
1102,2016-03-07,Katherine,24.0,37.5,1.4,E,31.0,SSE,WNW,4.0,7.0,81.0,1010.3,1005.8,27.5,Yes,Yes
1103,2016-03-08,Katherine,25.1,36.0,2.0,N,39.0,WNW,WNW,9.0,13.0,78.0,1010.0,1007.2,31.0,Yes,No
1104,2016-03-09,Katherine,25.0,36.5,0.8,S,24.0,S,WNW,17.0,9.0,81.0,1010.4,1007.0,27.5,No,No
1105,2016-03-10,Katherine,25.5,36.0,0.0,N,31.0,NNW,N,9.0,22.0,78.0,1012.0,1007.3,30.0,No,Yes
1106,2016-03-11,Katherine,24.0,35.4,2.4,S,44.0,SE,NNW,9.0,13.0,88.0,1012.2,1006.2,26.5,Yes,Yes
1107,2016-03-12,Katherine,24.2,36.0,26.0,S,44.0,SE,SSW,2.0,11.0,77.0,1010.2,1006.1,28.3,Yes,No
1108,2016-03-13,Katherine,26.1,36.1,0.0,WSW,44.0,SSW,NNE,2.0,13.0,77.0,1009.1,1004.9,29.3,No,Yes
1109,2016-03-14,Katherine,24.55,35.5,2.2,W,28.0,WSW,S,7.0,11.0,83.0,1008.9,1002.7,27.1,Yes,Yes
1110,2016-03-15,Katherine,23.0,33.5,27.2,SSW,31.0,WSW,WSW,0.0,17.0,96.0,1006.0,1001.5,24.0,Yes,No
1111,2016-03-16,Katherine,22.5,34.5,1.0,SE,35.0,SSE,WNW,9.0,6.0,88.0,1005.6,1001.6,28.0,No,Yes
1112,2016-03-17,Katherine,25.3,36.5,3.0,S,44.0,WNW,S,9.0,11.0,87.0,1007.3,1002.5,28.3,Yes,No
1113,2016-03-18,Katherine,25.5,37.5,0.0,S,33.0,W,ESE,11.0,7.0,61.0,1008.2,1003.5,36.5,No,No
1114,2016-03-19,Katherine,26.0,37.7,0.0,NW,28.0,WNW,NE,9.0,7.0,82.0,1008.6,1004.3,30.0,No,No
1115,2016-03-20,Katherine,25.5,37.5,0.0,NW,24.0,S,N,9.0,15.0,76.0,1009.7,1006.2,30.1,No,Yes
1116,2016-03-21,Katherine,26.0,37.5,1.6,ESE,20.0,S,ESE,0.0,9.0,78.0,1010.4,1005.5,29.5,Yes,No
1117,2016-03-22,Katherine,26.0,37.6,0.0,E,28.0,NNW,SE,4.0,13.0,72.0,1009.4,1005.9,31.0,No,No
1118,2016-03-23,Katherine,25.2,38.0,0.0,ESE,33.0,W,ESE,4.0,11.0,76.0,1011.1,1007.9,30.1,No,No
1119,2016-03-24,Katherine,23.0,37.75,0.0,SE,33.0,NE,SE,7.0,15.0,68.0,1013.1,1009.1,29.5,No,No
1120,2016-03-25,Katherine,21.25,37.5,0.0,E,37.0,E,E,6.0,19.0,68.5,1013.6,1009.7,30.0,No,No
1121,2016-03-26,Katherine,19.5,38.0,0.0,ESE,35.0,WSW,E,6.0,17.0,69.0,1013.8,1010.4,30.5,No,No
1122,2016-03-27,Katherine,25.6,37.5,0.0,E,24.0,NW,ESE,9.0,9.0,75.0,1014.0,1009.8,29.4,No,No
1123,2016-03-28,Katherine,25.0,37.0,0.0,ENE,30.0,NW,ESE,6.0,13.0,78.0,1013.6,1009.9,30.0,No,Yes
1124,2016-03-29,Katherine,23.0,37.5,3.0,W,26.0,WNW,E,15.0,9.0,75.0,1014.7,1010.5,30.0,Yes,No
1125,2016-03-30,Katherine,24.0,37.7,0.0,SE,31.0,NNW,ESE,13.0,19.0,66.0,1014.0,1010.2,31.0,No,Yes
1126,2016-03-31,Katherine,25.5,33.5,6.0,E,56.0,WNW,W,9.0,15.0,73.0,1013.6,1010.0,30.0,Yes,Yes
1127,2016-04-01,Katherine,23.2,34.9,18.8,ENE,31.0,ESE,E,6.0,15.0,79.0,1013.4,1009.9,28.1,Yes,No
1128,2016-04-02,Katherine,22.4,36.1,0.0,ESE,30.0,ENE,E,7.0,15.0,66.0,1014.3,1010.6,28.3,No,No
1129,2016-04-03,Katherine,21.9,37.0,0.0,SE,33.0,SE,ESE,11.0,19.0,66.0,1013.6,1009.9,28.6,No,No
1130,2016-04-04,Katherine,23.0,37.0,0.0,E,35.0,NE,E,7.0,15.0,61.0,1012.5,1008.5,29.5,No,No
1131,2016-04-05,Katherine,23.0,35.5,0.0,ENE,24.0,NW,E,9.0,13.0,71.0,1011.8,1009.1,29.0,No,No
1132,2016-04-06,Katherine,21.5,36.5,0.0,E,33.0,NE,ENE,7.0,15.0,64.0,1013.6,1009.4,29.0,No,No
1133,2016-04-07,Katherine,24.0,37.0,0.0,ENE,37.0,NE,E,9.0,24.0,72.0,1014.2,1009.9,30.0,No,No
1134,2016-04-08,Katherine,21.5,36.7,0.0,ESE,43.0,SW,ENE,6.0,26.0,63.0,1013.3,1009.4,27.5,No,No
1135,2016-04-09,Katherine,21.7,36.6,0.0,E,43.0,ESE,SE,9.0,19.0,72.0,1013.3,1009.2,28.8,No,No
1136,2016-04-10,Katherine,25.2,37.5,0.0,E,50.0,ESE,E,15.0,24.0,77.0,1014.0,1009.9,30.6,No,No
1137,2016-04-11,Katherine,20.0,36.5,0.0,ESE,46.0,ESE,ESE,11.0,22.0,71.0,1014.0,1009.7,29.0,No,No
1138,2016-04-12,Katherine,21.0,36.0,0.0,S,35.0,SSE,SE,13.0,19.0,78.0,1014.3,1009.6,29.0,No,No
1139,2016-04-13,Katherine,19.5,36.5,0.0,E,39.0,ESE,E,13.0,20.0,77.0,1013.2,1009.1,27.0,No,No
1140,2016-04-14,Katherine,21.0,36.5,0.0,ESE,39.0,SSE,SE,6.0,28.0,52.0,1013.0,1009.7,26.5,No,No
1141,2016-04-15,Katherine,20.0,36.7,0.0,SE,35.0,ENE,SE,6.0,13.0,49.0,1013.4,1009.9,29.0,No,No
1142,2016-04-16,Katherine,20.3,36.7,0.0,SSE,37.0,SE,E,7.0,17.0,63.0,1012.5,1009.1,29.2,No,No
1143,2016-04-17,Katherine,23.2,36.5,0.0,SE,33.0,ENE,E,9.0,13.0,63.0,1013.1,1008.7,29.5,No,No
1144,2016-04-18,Katherine,21.5,36.0,0.0,ESE,37.0,ENE,SSE,11.0,13.0,61.0,1012.8,1008.4,29.5,No,No
1145,2016-04-19,Katherine,22.0,37.0,0.0,NNW,31.0,NE,ESE,7.0,15.0,65.0,1013.0,1009.4,30.0,No,No
1146,2016-04-20,Katherine,19.5,37.0,0.0,SE,35.0,NE,ESE,4.0,17.0,65.0,1014.4,1010.4,30.0,No,No
1147,2016-04-21,Katherine,19.0,37.5,0.0,ESE,43.0,W,ESE,2.0,28.0,70.0,1013.7,1009.6,27.0,No,No
1148,2016-04-22,Katherine,19.0,36.6,0.0,ESE,48.0,SE,ESE,11.0,19.0,70.0,1013.9,1009.7,28.0,No,No
1149,2016-04-23,Katherine,20.8,36.4,0.0,ESE,50.0,SE,E,9.0,28.0,64.0,1013.6,1009.7,29.1,No,No
1150,2016-04-24,Katherine,17.5,35.5,0.0,SE,46.0,SSE,ESE,22.0,22.0,51.0,1014.3,1009.9,26.4,No,No
1151,2016-04-25,Katherine,17.5,35.0,0.0,ESE,41.0,SSE,ESE,22.0,19.0,55.0,1014.0,1010.2,26.0,No,No
1152,2016-04-26,Katherine,18.5,35.5,0.0,ENE,37.0,ESE,ESE,7.0,15.0,66.0,1012.6,1008.9,26.5,No,No
1153,2016-04-27,Katherine,18.0,35.1,0.0,ENE,34.0,ENE,SE,15.0,17.0,68.0,1012.5,1008.4,29.0,No,No
1154,2016-04-28,Katherine,19.5,36.3,0.0,ENE,31.0,ESE,SE,11.0,11.0,66.0,1012.2,1008.6,28.0,No,No
1155,2016-04-29,Katherine,23.3,36.8,0.0,NE,39.0,NNE,ESE,11.0,9.0,67.0,1013.1,1008.9,27.4,No,No
1156,2016-04-30,Katherine,22.7,37.0,0.0,ENE,48.0,NNE,ESE,17.0,15.0,61.0,1012.9,1008.6,30.2,No,No
1157,2016-05-01,Katherine,25.0,36.5,0.0,ENE,41.0,ENE,E,17.0,20.0,72.0,1012.7,1009.1,30.0,No,No
1158,2016-05-02,Katherine,23.5,36.5,0.0,NE,35.0,ENE,E,13.0,15.0,74.0,1012.9,1009.5,28.0,No,Yes
1159,2016-05-03,Katherine,23.0,34.5,4.4,E,31.0,SSE,E,9.0,16.0,84.0,1013.7,1009.15,27.0,Yes,No
1160,2016-05-04,Katherine,23.5,36.5,0.0,E,39.0,E,ENE,11.0,17.0,68.0,1013.7,1008.8,29.0,No,Yes
1161,2016-05-05,Katherine,22.5,36.5,4.4,E,33.0,ESE,ENE,11.0,15.0,70.0,1013.4,1008.8,28.0,Yes,No
1162,2016-05-06,Katherine,23.0,36.6,0.0,E,37.0,SW,ESE,4.0,19.0,64.0,1012.1,1007.6,29.0,No,No
1163,2016-05-07,Katherine,25.2,35.4,0.0,NE,35.0,NNE,NW,13.0,11.0,69.0,1010.6,1008.0,29.2,No,No
1164,2016-05-08,Katherine,25.5,36.0,0.0,WNW,30.0,NNE,NW,9.0,11.0,79.0,1012.0,1007.6,27.7,No,No
1165,2016-05-09,Katherine,24.5,35.5,0.0,SSW,35.0,NW,SSW,7.0,15.0,75.0,1012.0,1008.1,30.0,No,Yes
1166,2016-05-10,Katherine,24.0,33.5,35.6,SE,39.0,E,E,13.0,22.0,84.0,1013.4,1010.4,26.0,Yes,No
1167,2016-05-11,Katherine,22.0,29.5,0.2,SSE,46.0,SE,SE,20.0,20.0,52.0,1017.0,1012.1,23.0,No,No
1168,2016-05-12,Katherine,19.0,30.5,0.0,ESE,46.0,SE,E,28.0,20.0,48.0,1015.0,1011.1,22.5,No,No
1169,2016-05-13,Katherine,19.0,32.15,0.0,E,46.0,ESE,ESE,19.0,20.0,51.0,1015.1,1010.8,25.5,No,No
1170,2016-05-14,Katherine,18.3,33.8,0.0,E,43.0,ESE,ESE,13.0,22.0,56.0,1015.6,1011.3,24.8,No,No
1171,2016-05-15,Katherine,17.6,33.5,0.0,E,37.0,ESE,E,9.0,19.0,61.0,1014.5,1010.2,24.1,No,No
1172,2016-05-16,Katherine,18.5,34.5,0.0,E,35.0,ESE,ESE,17.0,17.0,72.0,1013.6,1009.1,25.5,No,No
1173,2016-05-17,Katherine,19.0,35.0,0.0,ENE,35.0,SE,ESE,15.0,17.0,62.0,1013.6,1009.6,26.0,No,No
1174,2016-05-18,Katherine,20.0,34.5,0.0,SE,43.0,SE,E,13.0,19.0,73.0,1013.7,1009.6,26.5,No,No
1175,2016-05-19,Katherine,21.0,34.5,0.0,E,37.0,SE,SE,13.0,19.0,54.0,1013.4,1008.3,28.5,No,No
1176,2016-05-20,Katherine,19.0,34.0,0.0,ENE,43.0,ESE,ESE,9.0,15.0,55.0,1012.0,1009.2,26.0,No,No
1177,2016-05-21,Katherine,19.1,35.0,0.0,SE,41.0,ESE,ESE,9.0,20.0,67.0,1013.0,1009.2,25.9,No,No
1178,2016-05-22,Katherine,20.4,34.5,0.0,SSW,24.0,ENE,SSE,7.0,9.0,71.0,1014.9,1010.9,26.4,No,No
