,Date,Location,MinTemp,MaxTemp,Rainfall,WindSpeed9am,Humidity9am,Temp9am,RainToday,RainTomorrow
1057,2011-11-23,Newcastle,15.4,17.8,4.2,6.0,98.0,16.5,Yes,Yes
1058,2011-11-24,Newcastle,14.3,18.5,35.0,4.0,86.0,16.4,Yes,Yes
1059,2011-11-25,Newcastle,14.7,21.0,34.8,0.0,97.0,18.5,Yes,Yes
1060,2011-11-26,Newcastle,17.8,27.2,30.7,4.0,97.0,20.8,Yes,Yes
1061,2011-11-27,Newcastle,15.5,30.2,5.3,7.0,55.0,23.0,Yes,No
1062,2011-11-28,Newcastle,15.9,29.2,0.0,4.0,78.0,22.1,No,No
1063,2011-11-29,Newcastle,18.8,31.8,0.0,4.0,69.0,24.3,No,No
1064,2011-11-30,Newcastle,21.1,33.2,0.0,6.0,66.0,27.0,No,Yes
1065,2011-12-01,Newcastle,14.0,20.4,4.8,9.0,71.0,17.8,Yes,Yes
1066,2011-12-02,Newcastle,11.5,20.0,3.6,4.0,93.0,14.8,Yes,No
1067,2011-12-03,Newcastle,10.4,22.5,0.0,0.0,62.0,18.2,No,No
1068,2011-12-04,Newcastle,12.6,26.2,0.0,4.0,69.0,19.8,No,Yes
1069,2011-12-05,Newcastle,12.2,20.0,7.0,2.0,68.0,15.7,Yes,Yes
1070,2011-12-06,Newcastle,11.8,20.4,1.6,4.0,70.0,17.6,Yes,No
1071,2011-12-07,Newcastle,13.5,18.8,0.6,9.0,77.0,17.3,No,Yes
1072,2011-12-08,Newcastle,15.2,23.0,14.6,0.0,88.0,18.5,Yes,No
1073,2011-12-09,Newcastle,15.2,24.4,0.6,11.0,71.0,21.5,No,No
1074,2011-12-10,Newcastle,17.4,25.2,0.0,0.0,75.0,21.5,No,No
1075,2011-12-11,Newcastle,15.8,29.0,0.0,4.0,75.0,22.2,No,Yes
1076,2011-12-12,Newcastle,18.3,20.0,4.8,0.0,95.0,19.0,Yes,Yes
1077,2011-12-13,Newcastle,16.0,21.4,21.4,6.0,81.0,18.4,Yes,No
1078,2011-12-14,Newcastle,15.2,21.0,0.8,4.0,71.0,19.7,No,No
1079,2011-12-15,Newcastle,14.8,22.7,0.0,0.0,71.0,18.5,No,No
1080,2011-12-16,Newcastle,12.5,22.2,0.0,2.0,69.0,19.8,No,No
1081,2011-12-17,Newcastle,14.7,22.8,0.0,7.0,57.0,19.2,No,No
1082,2011-12-18,Newcastle,14.0,25.4,0.0,0.0,63.0,19.0,No,No
1083,2011-12-19,Newcastle,18.4,24.5,0.0,0.0,75.0,20.8,No,Yes
1084,2011-12-20,Newcastle,17.2,23.8,15.0,0.0,82.0,21.0,Yes,No
1085,2011-12-21,Newcastle,19.8,24.5,0.0,0.0,73.0,20.5,No,No
1086,2011-12-22,Newcastle,18.0,23.6,0.0,0.0,76.0,21.8,No,Yes
1087,2011-12-23,Newcastle,18.0,27.5,1.4,4.0,79.0,23.0,Yes,No
1088,2011-12-24,Newcastle,19.2,28.5,0.0,9.0,69.0,25.5,No,No
1089,2011-12-25,Newcastle,18.6,28.2,0.0,4.0,70.0,24.3,No,Yes
1090,2011-12-26,Newcastle,18.2,29.2,6.0,9.0,64.0,23.2,Yes,No
1091,2011-12-27,Newcastle,19.0,23.2,0.0,18.5,75.0,20.5,No,No
1092,2011-12-28,Newcastle,17.6,24.0,0.8,23.25,47.0,21.5,No,No
1093,2011-12-29,Newcastle,16.7,23.8,1.0,28.0,53.0,21.8,No,No
1094,2011-12-30,Newcastle,17.2,24.6,0.0,4.0,54.0,23.2,No,No
1095,2011-12-31,Newcastle,18.5,24.8,0.6,9.0,60.0,23.6,No,No
1096,2012-01-01,Newcastle,16.15,27.0,0.0,4.5,64.5,22.85,No,No
1097,2012-01-02,Newcastle,13.8,28.7,0.0,0.0,69.0,22.1,No,No
1098,2012-01-03,Newcastle,17.0,30.2,0.0,2.0,64.0,22.8,No,No
1099,2012-01-04,Newcastle,18.6,36.1,0.0,4.0,70.0,24.0,No,Yes
1100,2012-01-05,Newcastle,21.5,26.0,6.4,4.0,72.0,22.8,Yes,No
1101,2012-01-06,Newcastle,19.2,23.2,0.2,9.0,85.0,20.5,No,No
1102,2012-01-07,Newcastle,13.2,26.2,0.0,0.0,72.0,20.6,No,No
1103,2012-01-08,Newcastle,18.7,31.2,0.0,0.0,75.0,24.0,No,No
1104,2012-01-09,Newcastle,22.4,28.5,0.0,0.0,84.0,26.0,No,No
1105,2012-01-10,Newcastle,19.0,27.8,0.4,0.0,74.0,23.6,No,No
1106,2012-01-11,Newcastle,17.3,31.8,0.0,4.0,53.0,22.0,No,No
1107,2012-01-12,Newcastle,14.2,22.5,0.0,19.0,47.0,18.8,No,No
1108,2012-01-13,Newcastle,12.5,26.2,0.0,2.0,61.0,20.5,No,No
1109,2012-01-14,Newcastle,19.0,26.0,0.0,4.0,82.0,21.0,No,Yes
1110,2012-01-15,Newcastle,17.2,25.8,10.0,9.0,78.0,21.5,Yes,Yes
1111,2012-01-16,Newcastle,17.6,27.0,3.0,6.0,68.0,22.6,Yes,No
1112,2012-01-17,Newcastle,17.3,28.0,0.0,4.0,62.0,24.1,No,No
1113,2012-01-18,Newcastle,19.7,28.0,1.0,0.0,86.0,21.5,No,Yes
1114,2012-01-19,Newcastle,17.8,28.0,2.0,0.0,79.0,24.5,Yes,No
1115,2012-01-20,Newcastle,19.9,27.5,0.0,0.0,79.0,23.0,No,No
1116,2012-01-21,Newcastle,19.7,27.8,0.0,0.0,83.0,23.5,No,No
1117,2012-01-22,Newcastle,21.1,25.8,0.0,37.0,54.0,23.6,No,Yes
1118,2012-01-23,Newcastle,19.1,25.8,3.0,9.0,96.0,19.2,Yes,Yes
1119,2012-01-24,Newcastle,17.1,24.8,10.7,6.5,83.0,22.6,Yes,Yes
1120,2012-01-25,Newcastle,20.8,24.5,1.8,4.0,85.0,23.6,Yes,Yes
1121,2012-01-26,Newcastle,20.0,26.0,30.8,9.0,85.0,23.5,Yes,No
1122,2012-01-27,Newcastle,20.5,28.2,0.0,6.0,74.0,25.6,No,Yes
1123,2012-01-28,Newcastle,20.3,27.4,9.0,4.0,82.0,23.6,Yes,No
1124,2012-01-29,Newcastle,21.2,28.7,0.0,4.0,80.0,23.4,No,Yes
1125,2012-01-30,Newcastle,21.2,32.7,1.6,0.0,87.0,23.5,Yes,No
1126,2012-01-31,Newcastle,22.9,30.5,0.0,9.0,75.0,27.5,No,Yes
1127,2012-02-01,Newcastle,18.4,20.2,32.4,11.0,98.0,19.0,Yes,Yes
1128,2012-02-02,Newcastle,17.0,20.4,35.8,4.0,98.0,18.2,Yes,Yes
1129,2012-02-03,Newcastle,16.2,23.2,27.6,0.0,96.0,18.4,Yes,Yes
1130,2012-02-04,Newcastle,17.8,25.6,1.4,0.0,85.0,21.5,Yes,No
1131,2012-02-05,Newcastle,17.5,28.6,0.0,0.0,90.0,21.6,No,No
1132,2012-02-06,Newcastle,18.7,27.4,0.0,0.0,80.0,24.4,No,Yes
1133,2012-02-07,Newcastle,20.1,22.8,1.2,4.0,97.0,20.8,Yes,Yes
1134,2012-02-08,Newcastle,19.4,25.2,8.4,9.0,80.0,21.6,Yes,No
1135,2012-02-09,Newcastle,19.1,27.2,0.0,4.5,74.5,22.4,No,No
1136,2012-02-10,Newcastle,18.8,26.7,0.0,2.25,69.0,23.2,No,Yes
1137,2012-02-11,Newcastle,17.4,26.2,20.4,0.0,94.0,19.8,Yes,Yes
1138,2012-02-12,Newcastle,14.2,26.2,2.4,0.0,77.0,20.2,Yes,No
1139,2012-02-13,Newcastle,18.2,25.8,0.0,0.0,81.0,22.5,No,Yes
1140,2012-02-14,Newcastle,14.6,25.8,3.4,0.0,96.0,17.0,Yes,Yes
1141,2012-02-15,Newcastle,13.2,26.2,64.1,0.0,98.0,19.6,Yes,No
1142,2012-02-16,Newcastle,16.5,27.1,0.0,0.0,76.0,22.0,No,No
1143,2012-02-17,Newcastle,17.65,28.8,0.0,0.0,79.0,22.15,No,No
1144,2012-02-18,Newcastle,18.8,26.2,0.0,0.0,82.0,22.3,No,No
1145,2012-02-19,Newcastle,18.7,28.0,0.0,0.0,81.0,23.0,No,Yes
1146,2012-02-20,Newcastle,20.0,28.0,7.6,4.0,85.0,22.8,Yes,Yes
1147,2012-02-21,Newcastle,18.0,23.8,20.0,4.0,92.0,19.2,Yes,Yes
1148,2012-02-22,Newcastle,17.4,24.5,6.8,4.0,80.0,20.2,Yes,No
1149,2012-02-23,Newcastle,17.299999999999997,27.5,0.0,2.0,83.0,21.0,No,No
1150,2012-02-24,Newcastle,17.2,28.4,0.0,0.0,86.0,21.8,No,No
1151,2012-02-25,Newcastle,18.0,28.5,0.0,6.0,73.0,23.2,No,No
1152,2012-02-26,Newcastle,20.8,28.2,0.0,6.0,67.0,24.0,No,No
1153,2012-02-27,Newcastle,20.0,29.9,0.0,0.0,75.0,22.7,No,No
1154,2012-02-28,Newcastle,20.8,32.6,0.0,0.0,86.0,23.4,No,No
1155,2012-02-29,Newcastle,21.8,25.0,0.0,4.0,81.0,24.0,No,No
1156,2012-03-01,Newcastle,21.2,22.9,0.8,4.0,87.0,23.0,No,Yes
1157,2012-03-02,Newcastle,19.25,20.8,10.4,2.0,91.0,21.15,Yes,Yes
1158,2012-03-03,Newcastle,17.3,26.0,20.0,0.0,95.0,19.3,Yes,Yes
1159,2012-03-04,Newcastle,18.4,31.2,12.0,2.0,89.0,19.85,Yes,Yes
1160,2012-03-05,Newcastle,19.5,25.1,4.0,4.0,83.0,20.4,Yes,No
1161,2012-03-06,Newcastle,17.6,24.0,0.0,4.0,66.0,22.0,No,Yes
1162,2012-03-07,Newcastle,15.700000000000001,21.5,50.4,6.0,90.0,16.8,Yes,Yes
1163,2012-03-08,Newcastle,13.8,22.4,20.4,5.0,87.0,15.5,Yes,Yes
1164,2012-03-09,Newcastle,15.4,28.2,10.2,4.5,83.5,17.95,Yes,No
1165,2012-03-10,Newcastle,17.0,27.4,0.0,4.0,80.0,20.4,No,No
1166,2012-03-11,Newcastle,16.7,25.2,0.0,4.0,73.0,21.1,No,No
1167,2012-03-12,Newcastle,17.6,26.1,0.0,2.0,82.0,21.5,No,No
1168,2012-03-13,Newcastle,17.0,26.8,0.0,2.0,72.0,22.0,No,No
1169,2012-03-14,Newcastle,16.7,26.7,0.0,2.0,82.0,20.4,No,No
1170,2012-03-15,Newcastle,17.7,27.7,0.0,0.0,79.0,21.5,No,No
1171,2012-03-16,Newcastle,18.35,31.0,0.0,2.0,91.0,20.4,No,Yes
1172,2012-03-17,Newcastle,19.0,21.8,6.0,0.0,97.0,21.0,Yes,No
1173,2012-03-18,Newcastle,17.0,23.4,1.0,7.0,75.0,20.2,No,No
1174,2012-03-19,Newcastle,14.25,25.9,0.5,3.5,69.5,19.85,No,No
1175,2012-03-20,Newcastle,12.875,27.15,0.25,1.75,66.75,19.675,No,No
1176,2012-03-21,Newcastle,12.1875,27.775,0.125,0.875,65.375,19.5875,No,No
1177,2012-03-22,Newcastle,11.84375,28.0875,0.0625,0.4375,64.6875,19.54375,No,No
1178,2012-03-23,Newcastle,11.671875,28.24375,0.03125,0.21875,64.34375,19.521875,No,No
1179,2012-03-24,Newcastle,11.5859375,28.4,0.015625,0.109375,64.171875,19.5109375,No,No
1180,2012-03-25,Newcastle,11.5,23.4,0.0,0.0546875,64.0,19.5,No,No
1181,2012-03-26,Newcastle,16.0,23.8,0.0,0.02734375,82.0,19.2,No,No
1182,2012-03-27,Newcastle,15.6,26.8,0.0,0.0,84.0,18.0,No,No
1183,2012-03-28,Newcastle,16.7,26.7,0.0,0.0,82.0,20.0,No,No
1184,2012-03-29,Newcastle,15.2,27.2,0.0,0.0,82.0,19.0,No,No
1185,2012-03-30,Newcastle,14.9,24.0,0.0,0.0,85.0,19.5,No,No
1186,2012-03-31,Newcastle,14.4,25.8,0.8,0.0,93.0,17.2,No,No
1187,2012-04-01,Newcastle,13.9,27.9,0.0,0.0,73.0,19.6,No,No
1188,2012-04-02,Newcastle,15.2,26.1,0.2,0.0,78.0,20.8,No,No
1189,2012-04-03,Newcastle,14.2,28.0,0.0,0.0,81.0,20.5,No,No
1190,2012-04-04,Newcastle,16.8,27.5,0.0,0.0,78.0,22.0,No,No
1191,2012-04-05,Newcastle,17.4,26.5,0.0,6.0,60.0,23.8,No,No
1192,2012-04-06,Newcastle,16.1,26.5,0.0,5.0,65.5,22.65,No,No
1193,2012-04-07,Newcastle,14.8,30.0,0.0,4.0,71.0,21.5,No,No
1194,2012-04-08,Newcastle,19.0,27.5,0.0,2.0,79.0,22.2,No,Yes
1195,2012-04-09,Newcastle,14.0,23.6,8.2,6.0,53.0,18.0,Yes,No
1196,2012-04-10,Newcastle,11.5,21.700000000000003,0.0,37.0,58.0,15.0,No,No
1197,2012-04-11,Newcastle,11.6,19.8,0.0,23.0,72.5,16.8,No,Yes
1198,2012-04-12,Newcastle,11.7,21.8,28.6,9.0,87.0,18.6,Yes,No
1199,2012-04-13,Newcastle,11.8,23.8,0.0,0.0,82.0,17.6,No,No
1200,2012-04-14,Newcastle,13.8,23.3,0.0,0.0,83.0,18.5,No,No
1201,2012-04-15,Newcastle,15.1,22.8,0.0,0.0,86.0,19.25,No,Yes
1202,2012-04-16,Newcastle,15.75,23.7,10.2,0.0,89.0,20.0,Yes,Yes
1203,2012-04-17,Newcastle,16.4,19.8,7.8,6.0,90.0,18.4,Yes,Yes
1204,2012-04-18,Newcastle,17.1,21.0,45.5,2.0,94.0,19.5,Yes,Yes
1205,2012-04-19,Newcastle,16.0,23.2,19.0,0.0,89.0,20.4,Yes,Yes
1206,2012-04-20,Newcastle,14.5,27.7,6.2,4.0,82.0,18.4,Yes,No
1207,2012-04-21,Newcastle,16.8,25.0,0.2,0.0,93.0,19.7,No,No
1208,2012-04-22,Newcastle,14.8,23.5,0.0,2.0,98.0,18.4,No,No
1209,2012-04-23,Newcastle,17.8,20.3,0.6,0.0,96.0,19.4,No,Yes
1210,2012-04-24,Newcastle,14.8,24.5,6.9,6.0,87.0,19.5,Yes,No
1211,2012-04-25,Newcastle,10.2,19.3,0.4,19.0,52.0,13.2,No,No
1212,2012-04-26,Newcastle,11.0,22.5,0.0,2.0,63.0,17.0,No,No
1213,2012-04-27,Newcastle,10.6,22.4,0.0,0.0,83.0,15.5,No,No
1214,2012-04-28,Newcastle,15.5,22.049999999999997,0.0,0.0,93.0,15.8,No,No
1215,2012-04-29,Newcastle,10.7,21.7,0.0,6.0,68.0,17.0,No,No
1216,2012-04-30,Newcastle,11.8,20.1,1.0,0.0,84.0,15.3,No,No
1217,2012-05-01,Newcastle,9.7,22.5,0.0,0.0,83.0,14.6,No,No
1218,2012-05-02,Newcastle,11.0,24.0,0.0,0.0,85.0,16.5,No,Yes
1219,2012-05-03,Newcastle,12.4,22.5,1.8,0.0,96.0,16.4,Yes,No
1220,2012-05-04,Newcastle,11.7,21.4,0.2,2.0,81.0,16.9,No,No
1221,2012-05-05,Newcastle,12.4,21.7,0.0,2.0,60.0,15.4,No,No
1222,2012-05-06,Newcastle,8.7,21.0,0.0,11.0,61.0,13.3,No,No
1223,2012-05-07,Newcastle,8.1,18.8,0.0,0.0,60.0,13.6,No,No
1224,2012-05-08,Newcastle,7.0,22.6,0.0,4.0,79.0,14.4,No,No
1225,2012-05-09,Newcastle,8.6,25.5,0.0,0.0,53.0,16.0,No,No
1226,2012-05-10,Newcastle,10.3,27.4,0.0,4.0,64.0,17.5,No,No
1227,2012-05-11,Newcastle,10.5,27.8,0.0,2.0,62.0,17.0,No,No
1228,2012-05-12,Newcastle,10.3,22.2,0.0,0.0,68.0,17.2,No,No
1229,2012-05-13,Newcastle,7.7,19.2,0.0,22.0,56.0,11.5,No,No
1230,2012-05-14,Newcastle,6.0,18.4,0.0,15.0,55.0,12.3,No,No
1231,2012-05-15,Newcastle,5.4,19.8,0.0,4.0,72.0,10.7,No,No
1232,2012-05-16,Newcastle,7.2,19.8,0.0,0.0,74.0,11.5,No,No
1233,2012-05-17,Newcastle,6.0,21.2,0.0,0.0,81.0,10.9,No,No
1234,2012-05-18,Newcastle,6.8,21.8,0.0,0.0,84.0,11.5,No,No
1235,2012-05-19,Newcastle,6.7,20.8,0.0,0.0,49.0,13.4,No,No
1236,2012-05-20,Newcastle,5.8,19.2,0.0,4.0,66.0,10.2,No,No
1237,2012-05-21,Newcastle,8.2,20.2,0.0,0.0,87.0,10.5,No,No
1238,2012-05-22,Newcastle,6.449999999999999,21.2,0.2,2.0,72.5,10.65,No,No
1239,2012-05-23,Newcastle,4.7,21.8,0.0,4.0,58.0,10.8,No,No
1240,2012-05-24,Newcastle,6.0,15.2,0.0,2.0,76.0,9.8,No,Yes
1241,2012-05-25,Newcastle,9.4,17.1,1.8,4.0,84.0,14.0,Yes,No
1242,2012-05-26,Newcastle,9.0,17.8,0.0,28.0,47.0,12.2,No,No
1243,2012-05-27,Newcastle,6.6,19.0,0.0,0.0,63.0,12.4,No,Yes
1244,2012-05-28,Newcastle,11.0,18.8,1.8,11.0,61.0,14.6,Yes,Yes
1245,2012-05-29,Newcastle,12.2,18.7,5.4,0.0,87.0,14.0,Yes,Yes
1246,2012-05-30,Newcastle,11.8,19.2,4.2,4.0,82.0,14.2,Yes,No
1247,2012-05-31,Newcastle,12.3,20.5,0.0,0.0,72.0,14.0,No,No
1248,2012-06-01,Newcastle,11.1,17.5,0.0,0.0,83.0,14.5,No,Yes
1249,2012-06-02,Newcastle,13.2,18.8,4.4,0.0,85.0,16.5,Yes,Yes
1250,2012-06-03,Newcastle,13.2,16.0,12.0,0.0,91.0,15.5,Yes,Yes
1251,2012-06-04,Newcastle,13.2,20.3,14.4,0.0,97.0,14.5,Yes,No
1252,2012-06-05,Newcastle,8.3,16.2,0.0,37.0,60.0,11.1,No,Yes
1253,2012-06-06,Newcastle,5.0,16.6,30.0,6.0,76.0,13.5,Yes,Yes
1254,2012-06-07,Newcastle,9.8,15.2,19.4,4.0,83.0,10.7,Yes,Yes
1255,2012-06-08,Newcastle,5.2,17.2,1.6,0.0,84.0,9.0,Yes,No
1256,2012-06-09,Newcastle,4.1,18.2,0.0,0.0,80.0,8.5,No,No
1257,2012-06-10,Newcastle,5.8,16.8,0.0,0.0,80.0,8.9,No,Yes
1258,2012-06-11,Newcastle,8.5,17.5,21.4,0.0,97.0,13.4,Yes,Yes
1259,2012-06-12,Newcastle,12.0,19.0,35.6,15.0,67.0,17.3,Yes,Yes
1260,2012-06-13,Newcastle,13.2,17.9,10.4,6.0,96.0,13.4,Yes,Yes
1261,2012-06-14,Newcastle,9.2,18.3,9.6,0.0,88.0,12.4,Yes,No
1262,2012-06-15,Newcastle,8.0,21.0,0.2,6.0,84.0,11.5,No,No
1263,2012-06-16,Newcastle,10.2,15.5,0.0,0.0,73.0,13.0,No,No
1264,2012-06-17,Newcastle,9.2,18.2,0.0,9.0,69.0,12.2,No,No
1265,2012-06-18,Newcastle,9.0,19.4,0.0,9.0,60.0,12.5,No,No
1266,2012-06-19,Newcastle,6.4,18.4,0.0,15.0,60.0,10.8,No,No
1267,2012-06-20,Newcastle,5.1,17.2,0.0,0.0,70.0,9.5,No,No
1268,2012-06-21,Newcastle,7.2,19.2,0.0,9.0,45.0,11.2,No,No
1269,2012-06-22,Newcastle,8.4,19.1,0.0,0.0,75.0,10.7,No,No
1270,2012-06-23,Newcastle,6.8,16.8,0.0,4.0,78.0,9.5,No,No
1271,2012-06-24,Newcastle,4.3,15.4,0.0,4.0,54.0,7.5,No,No
1272,2012-06-25,Newcastle,4.2,18.0,0.0,2.0,44.0,8.2,No,Yes
1273,2012-06-26,Newcastle,6.0,14.8,4.0,0.0,99.0,10.5,Yes,Yes
1274,2012-06-27,Newcastle,10.6,16.5,13.4,0.0,73.0,12.8,Yes,No
1275,2012-06-28,Newcastle,10.2,18.6,0.0,0.0,88.0,12.0,No,No
1276,2012-06-29,Newcastle,8.8,17.0,0.2,0.0,87.0,12.2,No,No
1277,2012-06-30,Newcastle,8.3,20.2,0.2,2.0,76.0,11.8,No,No
1278,2012-07-01,Newcastle,7.5,16.3,0.0,0.0,69.0,10.5,No,No
1279,2012-07-02,Newcastle,6.7,17.0,0.0,28.0,56.0,10.8,No,No
1280,2012-07-03,Newcastle,4.9,16.8,0.0,4.0,73.0,8.5,No,No
1281,2012-07-04,Newcastle,4.4,16.2,0.0,0.0,39.0,9.5,No,No
1282,2012-07-05,Newcastle,8.5,16.0,1.0,9.0,64.0,11.5,No,Yes
1283,2012-07-06,Newcastle,9.5,15.2,18.0,4.0,78.0,11.3,Yes,Yes
1284,2012-07-07,Newcastle,7.6,16.6,10.0,0.0,84.0,10.2,Yes,No
1285,2012-07-08,Newcastle,6.2,18.5,0.4,0.0,97.0,10.0,No,Yes
1286,2012-07-09,Newcastle,5.4,19.5,6.7,9.5,85.5,10.75,Yes,Yes
1287,2012-07-10,Newcastle,5.0,20.0,9.85,14.25,79.75,11.125,Yes,Yes
1288,2012-07-11,Newcastle,4.8,20.25,11.425,16.625,76.875,11.3125,Yes,Yes
1289,2012-07-12,Newcastle,4.699999999999999,20.375,12.2125,17.8125,75.4375,11.40625,Yes,Yes
1290,2012-07-13,Newcastle,4.6499999999999995,20.5,12.60625,18.40625,74.71875,11.453125,Yes,Yes
1291,2012-07-14,Newcastle,4.6,17.2,13.0,19.0,74.0,11.5,Yes,No
1292,2012-07-15,Newcastle,5.6,18.6,0.0,15.0,57.0,9.3,No,No
1293,2012-07-16,Newcastle,5.0,19.3,0.0,0.0,89.0,8.8,No,No
1294,2012-07-17,Newcastle,6.25,20.0,0.0,4.5,84.0,10.8,No,No
1295,2012-07-18,Newcastle,7.5,20.0,0.2,9.0,79.0,12.8,No,No
1296,2012-07-19,Newcastle,4.5,16.3,0.0,4.0,74.0,9.8,No,Yes
1297,2012-07-20,Newcastle,6.0,17.2,1.2,0.0,74.0,10.5,Yes,No
1298,2012-07-21,Newcastle,9.8,17.6,0.8,4.0,83.0,13.6,No,Yes
1299,2012-07-22,Newcastle,10.4,16.9,5.4,4.0,94.0,11.5,Yes,Yes
1300,2012-07-23,Newcastle,10.2,16.2,9.2,9.0,88.0,12.8,Yes,Yes
1301,2012-07-24,Newcastle,8.8,16.2,3.2,0.0,96.0,11.4,Yes,No
1302,2012-07-25,Newcastle,7.2,18.8,0.0,0.0,100.0,8.5,No,No
1303,2012-07-26,Newcastle,7.3,18.0,0.0,4.0,92.0,10.8,No,No
1304,2012-07-27,Newcastle,7.7,17.2,0.0,4.0,83.0,11.4,No,No
1305,2012-07-28,Newcastle,5.9,18.2,0.0,4.0,75.0,10.0,No,No
1306,2012-07-29,Newcastle,5.0,18.2,0.0,0.0,70.0,10.8,No,No
1307,2012-07-30,Newcastle,6.9,15.5,0.0,9.0,55.0,11.4,No,Yes
1308,2012-07-31,Newcastle,7.5,16.0,4.6,9.0,67.0,11.0,Yes,No
1309,2012-08-01,Newcastle,3.6,16.3,0.0,0.0,72.0,10.0,No,No
1310,2012-08-02,Newcastle,5.0,17.2,0.0,4.0,67.0,9.6,No,No
1311,2012-08-03,Newcastle,4.2,18.2,0.0,4.0,64.0,9.5,No,No
1312,2012-08-04,Newcastle,5.4,20.3,0.0,9.0,56.0,12.0,No,No
1313,2012-08-05,Newcastle,5.0,21.2,0.0,9.0,56.0,12.4,No,No
1314,2012-08-06,Newcastle,9.2,20.5,0.0,4.0,51.0,14.2,No,No
1315,2012-08-07,Newcastle,4.6,17.2,0.0,4.0,57.0,10.0,No,No
1316,2012-08-08,Newcastle,4.2,20.2,0.0,9.0,58.0,11.0,No,No
1317,2012-08-09,Newcastle,10.5,19.8,0.0,9.0,48.0,13.4,No,No
1318,2012-08-10,Newcastle,6.2,15.7,0.0,4.0,45.0,11.5,No,Yes
1319,2012-08-11,Newcastle,7.8,15.7,19.8,4.0,88.0,9.4,Yes,Yes
1320,2012-08-12,Newcastle,6.4,15.2,12.0,28.0,71.0,13.3,Yes,Yes
1321,2012-08-13,Newcastle,8.5,18.5,11.8,4.0,72.0,13.0,Yes,No
1322,2012-08-14,Newcastle,5.0,19.9,0.2,4.0,79.0,11.2,No,No
1323,2012-08-15,Newcastle,7.5,21.3,0.0,19.0,47.0,15.2,No,No
1324,2012-08-16,Newcastle,6.0,20.2,0.0,4.0,59.0,14.0,No,No
1325,2012-08-17,Newcastle,4.2,22.2,0.0,0.0,70.0,11.5,No,No
1326,2012-08-18,Newcastle,8.4,16.3,0.0,56.0,52.0,12.2,No,No
1327,2012-08-19,Newcastle,8.4,19.7,0.0,19.0,66.0,13.0,No,No
1328,2012-08-20,Newcastle,4.8,17.8,0.0,0.0,69.0,11.6,No,No
1329,2012-08-21,Newcastle,7.1,22.2,0.0,4.0,73.0,12.8,No,No
1330,2012-08-22,Newcastle,10.0,23.7,0.0,0.0,74.0,14.2,No,No
1331,2012-08-23,Newcastle,11.0,30.5,0.0,0.0,68.0,18.2,No,Yes
1332,2012-08-24,Newcastle,9.6,19.2,5.0,4.0,38.0,15.8,Yes,No
1333,2012-08-25,Newcastle,8.2,22.7,0.0,4.0,68.0,13.9,No,No
1334,2012-08-26,Newcastle,7.3999999999999995,18.8,0.0,15.0,52.0,12.4,No,No
1335,2012-08-27,Newcastle,6.6,19.9,0.0,0.0,66.0,12.9,No,No
1336,2012-08-28,Newcastle,5.8,20.2,0.0,0.0,83.0,12.0,No,No
1337,2012-08-29,Newcastle,7.1,22.8,0.0,0.0,85.0,12.8,No,No
1338,2012-08-30,Newcastle,10.0,24.0,0.0,4.0,48.0,19.4,No,No
1339,2012-08-31,Newcastle,6.0,19.2,0.0,4.0,47.0,13.0,No,No
1340,2012-09-01,Newcastle,4.4,17.2,0.0,9.0,41.0,12.7,No,Yes
1341,2012-09-02,Newcastle,7.8,20.0,1.8,4.0,67.0,13.5,Yes,No
1342,2012-09-03,Newcastle,5.0,23.6,0.0,2.0,60.0,13.1,No,No
1343,2012-09-04,Newcastle,5.0,25.4,0.0,24.0,47.5,17.95,No,No
1344,2012-09-05,Newcastle,5.0,27.2,0.0,35.0,41.25,20.375,No,No
1345,2012-09-06,Newcastle,5.0,27.7,0.0,46.0,35.0,22.8,No,No
1346,2012-09-07,Newcastle,10.6,24.5,0.0,19.0,28.0,21.2,No,No
1347,2012-09-08,Newcastle,11.1,22.7,0.0,19.0,44.0,15.2,No,No
1348,2012-09-09,Newcastle,9.8,20.0,0.0,4.0,53.0,16.0,No,No
1349,2012-09-10,Newcastle,6.0,23.7,0.0,0.0,77.0,14.4,No,No
1350,2012-09-11,Newcastle,10.1,21.2,0.0,0.0,80.0,17.5,No,No
1351,2012-09-12,Newcastle,12.2,23.85,0.0,0.0,80.0,17.5,No,No
1352,2012-09-13,Newcastle,9.5,26.5,0.0,5.5,63.5,15.75,No,Yes
1353,2012-09-14,Newcastle,6.8,18.2,8.8,11.0,47.0,14.0,Yes,No
1354,2012-09-15,Newcastle,5.0,19.8,0.0,0.0,60.0,15.5,No,No
1355,2012-09-16,Newcastle,7.8,21.0,0.0,0.0,74.0,15.5,No,No
1356,2012-09-17,Newcastle,9.8,20.0,0.0,0.0,82.0,16.9,No,Yes
1357,2012-09-18,Newcastle,9.4,23.6,2.0,0.0,75.0,16.2,Yes,Yes
1358,2012-09-19,Newcastle,10.6,21.0,2.6,0.0,74.0,17.1,Yes,No
1359,2012-09-20,Newcastle,9.6,22.2,0.0,0.0,72.0,17.4,No,No
1360,2012-09-21,Newcastle,12.8,28.2,0.2,0.0,77.0,17.5,No,No
1361,2012-09-22,Newcastle,10.0,22.2,0.0,6.0,57.0,19.8,No,No
1362,2012-09-23,Newcastle,10.2,27.5,0.0,4.0,76.0,17.2,No,No
